# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 2437       1.256930709758e-11       3.013656774589e-13      -3.901721402984e-13       0.000000000000e+00       1.352988994508e-16       1.671242695155e-17      -8.021249089699e-19 
 2438       1.252487666525e-11       3.017259916099e-13      -3.825077226604e-13       0.000000000000e+00       1.350382203045e-16       1.687257248991e-17      -8.585182661362e-19 
 2439       1.248021240704e-11       3.021354192923e-13      -3.749810993199e-13       0.000000000000e+00       1.347781083800e-16       1.703297510079e-17      -9.150944051583e-19 
 2440       1.243532514581e-11       3.025931632828e-13      -3.675945243453e-13       0.000000000000e+00       1.345185622035e-16       1.719357876189e-17      -9.717906963275e-19 
 2441       1.239022574099e-11       3.030984234484e-13      -3.603502583100e-13       0.000000000000e+00       1.342595802906e-16       1.735432726673e-17      -1.028544303856e-18 
 2442       1.234492508861e-11       3.036503967437e-13      -3.532505682985e-13       0.000000000000e+00       1.340011611468e-16       1.751516422438e-17      -1.085292185668e-18 
 2443       1.229943412133e-11       3.042482772072e-13      -3.462977279127e-13       0.000000000000e+00       1.337433032667e-16       1.767603305931e-17      -1.141971093183e-18 
 2444       1.225376380850e-11       3.048912559587e-13      -3.394940172786e-13       0.000000000000e+00       1.334860051348e-16       1.783687701118e-17      -1.198517571113e-18 
 2445       1.220792515618e-11       3.055785211963e-13      -3.328417230521e-13       0.000000000000e+00       1.332292652248e-16       1.799763913469e-17      -1.254867957242e-18 
 2446       1.216192920718e-11       3.063092581929e-13      -3.263431384259e-13       0.000000000000e+00       1.329730820000e-16       1.815826229934e-17      -1.310958382221e-18 
 2447       1.211578704108e-11       3.070826492932e-13      -3.200005631355e-13       0.000000000000e+00       1.327174539133e-16       1.831868918927e-17      -1.366724769356e-18 
 2448       1.206950977433e-11       3.078978739112e-13      -3.138163034656e-13       0.000000000000e+00       1.324623794068e-16       1.847886230307e-17      -1.422102834394e-18 
 2449       1.202310856020e-11       3.087541085262e-13      -3.077926722566e-13       0.000000000000e+00       1.322078569123e-16       1.863872395360e-17      -1.477028085314e-18 
 2450       1.197659458889e-11       3.096505266804e-13      -3.019319889109e-13       0.000000000000e+00       1.319538848509e-16       1.879821626778e-17      -1.531435822116e-18 
 2451       1.192997908753e-11       3.105862989756e-13      -2.962365793991e-13       0.000000000000e+00       1.317004616331e-16       1.895728118640e-17      -1.585261136607e-18 
 2452       1.188327332023e-11       3.115605930702e-13      -2.907087762665e-13       0.000000000000e+00       1.314475856589e-16       1.911586046396e-17      -1.638438912194e-18 
 2453       1.183648858811e-11       3.125725736758e-13      -2.853509186394e-13       0.000000000000e+00       1.311952553176e-16       1.927389566845e-17      -1.690903823668e-18 
 2454       1.178963622936e-11       3.136214025546e-13      -2.801653522314e-13       0.000000000000e+00       1.309434689880e-16       1.943132818119e-17      -1.742590336998e-18 
 2455       1.174272730331e-11       3.147062093330e-13      -2.751539486524e-13       0.000000000000e+00       1.306922251268e-16       1.958810881055e-17      -1.793440635748e-18 
 2456       1.169577164063e-11       3.158260037584e-13      -2.703166601891e-13       0.000000000000e+00       1.304415225345e-16       1.974422669615e-17      -1.843428452436e-18 
 2457       1.164877878756e-11       3.169797629134e-13      -2.656529564173e-13       0.000000000000e+00       1.301913600912e-16       1.989968057671e-17      -1.892535378889e-18 
 2458       1.160175832135e-11       3.181664603470e-13      -2.611623041138e-13       0.000000000000e+00       1.299417366683e-16       2.005446919173e-17      -1.940742952468e-18 
 2459       1.155471985030e-11       3.193850660710e-13      -2.568441672529e-13       0.000000000000e+00       1.296926511278e-16       2.020859128153e-17      -1.988032656013e-18 
 2460       1.150767301380e-11       3.206345465569e-13      -2.526980070031e-13       0.000000000000e+00       1.294441023230e-16       2.036204558719e-17      -2.034385917789e-18 
 2461       1.146062748236e-11       3.219138647315e-13      -2.487232817244e-13       0.000000000000e+00       1.291960890983e-16       2.051483085066e-17      -2.079784111431e-18 
 2462       1.141359295761e-11       3.232219799739e-13      -2.449194469644e-13       0.000000000000e+00       1.289486102890e-16       2.066694581464e-17      -2.124208555893e-18 
 2463       1.136657917237e-11       3.245578481112e-13      -2.412859554555e-13       0.000000000000e+00       1.287016647214e-16       2.081838922269e-17      -2.167640515395e-18 
 2464       1.131959589068e-11       3.259204214156e-13      -2.378222571119e-13       0.000000000000e+00       1.284552512128e-16       2.096915981915e-17      -2.210061199367e-18 
 2465       1.127265290779e-11       3.273086486000e-13      -2.345277990256e-13       0.000000000000e+00       1.282093685715e-16       2.111925634919e-17      -2.251451762396e-18 
 2466       1.122576005024e-11       3.287214748146e-13      -2.314020254641e-13       0.000000000000e+00       1.279640155968e-16       2.126867755881e-17      -2.291793304174e-18 
 2467       1.117892717587e-11       3.301578416436e-13      -2.284443778664e-13       0.000000000000e+00       1.277191910790e-16       2.141742219481e-17      -2.331066869444e-18 
 2468       1.113216417385e-11       3.316166871008e-13      -2.256542948404e-13       0.000000000000e+00       1.274748937992e-16       2.156548900484e-17      -2.369253447946e-18 
 2469       1.108548096472e-11       3.330969456269e-13      -2.230312121594e-13       0.000000000000e+00       1.272311225296e-16       2.171287673735e-17      -2.406333974363e-18 
 2470       1.103888750040e-11       3.345975480847e-13      -2.205745627588e-13       0.000000000000e+00       1.269878760333e-16       2.185958414166e-17      -2.442289328269e-18 
 2471       1.099239376425e-11       3.361174217566e-13      -2.182837767330e-13       0.000000000000e+00       1.267451530642e-16       2.200560996787e-17      -2.477100334075e-18 
 2472       1.094600977110e-11       3.376554903400e-13      -2.161582813322e-13       0.000000000000e+00       1.265029523672e-16       2.215095296697e-17      -2.510747760973e-18 
 2473       1.089974556725e-11       3.392106739442e-13      -2.141975009592e-13       0.000000000000e+00       1.262612726782e-16       2.229561189075e-17      -2.543212322888e-18 
 2474       1.085361123053e-11       3.407818890865e-13      -2.124008571661e-13       0.000000000000e+00       1.260201127237e-16       2.243958549185e-17      -2.574474678420e-18 
 2475       1.080761687032e-11       3.423680486885e-13      -2.107677686511e-13       0.000000000000e+00       1.257794712214e-16       2.258287252377e-17      -2.604515430790e-18 
 2476       1.076177262760e-11       3.439680620728e-13      -2.092976512553e-13       0.000000000000e+00       1.255393468795e-16       2.272547174084e-17      -2.633315127791e-18 
 2477       1.071608867494e-11       3.455808349588e-13      -2.079899179596e-13       0.000000000000e+00       1.252997383975e-16       2.286738189824e-17      -2.660854261730e-18 
 2478       1.067057521658e-11       3.472052694594e-13      -2.068439788813e-13       0.000000000000e+00       1.250606444653e-16       2.300860175200e-17      -2.687113269377e-18 
 2479       1.062524248844e-11       3.488402640773e-13      -2.058592412709e-13       0.000000000000e+00       1.248220637639e-16       2.314913005902e-17      -2.712072531910e-18 
 2480       1.058010075813e-11       3.504847137013e-13      -2.050351095091e-13       0.000000000000e+00       1.245839949650e-16       2.328896557703e-17      -2.735712374864e-18 
 2481       1.053516032502e-11       3.521375096025e-13      -2.043709851032e-13       0.000000000000e+00       1.243464367312e-16       2.342810706465e-17      -2.758013068074e-18 
 2482       1.049043152024e-11       3.537975394309e-13      -2.038662666844e-13       0.000000000000e+00       1.241093877158e-16       2.356655328133e-17      -2.778954825624e-18 
 2483       1.044592470675e-11       3.554636872116e-13      -2.035203500040e-13       0.000000000000e+00       1.238728465629e-16       2.370430298742e-17      -2.798517805795e-18 
 2484       1.040165027932e-11       3.571348333409e-13      -2.033326279307e-13       0.000000000000e+00       1.236368119074e-16       2.384135494410e-17      -2.816682111004e-18 
 2485       1.035761866460e-11       3.588098545833e-13      -2.033024904470e-13       0.000000000000e+00       1.234012823749e-16       2.397770791344e-17      -2.833427787762e-18 
 2486       1.031384032113e-11       3.604876240670e-13      -2.034293246464e-13       0.000000000000e+00       1.231662565819e-16       2.411336065839e-17      -2.848734826610e-18 
 2487       1.027032573940e-11       3.621670112810e-13      -2.037125147295e-13       0.000000000000e+00       1.229317331354e-16       2.424831194276e-17      -2.862583162073e-18 
 2488       1.022708544185e-11       3.638468820708e-13      -2.041514420017e-13       0.000000000000e+00       1.226977106334e-16       2.438256053124e-17      -2.874952672600e-18 
 2489       1.018412998291e-11       3.655260986352e-13      -2.047454848691e-13       0.000000000000e+00       1.224641876644e-16       2.451610518941e-17      -2.885823180517e-18 
 2490       1.014146994904e-11       3.672035195226e-13      -2.054940188359e-13       0.000000000000e+00       1.222311628076e-16       2.464894468373e-17      -2.895174451969e-18 
 2491       1.009911595876e-11       3.688779996268e-13      -2.063964165009e-13       0.000000000000e+00       1.219986346331e-16       2.478107778153e-17      -2.902986196867e-18 
 2492       1.005707866268e-11       3.705483901843e-13      -2.074520475544e-13       0.000000000000e+00       1.217666017015e-16       2.491250325105e-17      -2.909238068838e-18 
 2493       1.001536874351e-11       3.722135387695e-13      -2.086602787749e-13       0.000000000000e+00       1.215350625641e-16       2.504321986141e-17      -2.913909665167e-18 
 2494       9.973995769067e-12       3.738723616447e-13      -2.100201810724e-13       0.000000000000e+00       1.213040158411e-16       2.517321494092e-17      -2.916996526200e-18 
 2495       9.932964743640e-12       3.755240612773e-13      -2.115296487458e-13       0.000000000000e+00       1.210734604564e-16       2.530242997857e-17      -2.918558236290e-18 
 2496       9.892279536420e-12       3.771679100923e-13      -2.131862750483e-13       0.000000000000e+00       1.208433954041e-16       2.543079482060e-17      -2.918670605151e-18 
 2497       9.851944026733e-12       3.788031782326e-13      -2.149876446621e-13       0.000000000000e+00       1.206138196707e-16       2.555823909362e-17      -2.917409694305e-18 
 2498       9.811962104054e-12       3.804291335574e-13      -2.169313336899e-13       0.000000000000e+00       1.203847322344e-16       2.568469220440e-17      -2.914851817332e-18 
 2499       9.772337668011e-12       3.820450416395e-13      -2.190149096460e-13       0.000000000000e+00       1.201561320657e-16       2.581008333969e-17      -2.911073540131e-18 
 2500       9.733074628401e-12       3.836501657634e-13      -2.212359314470e-13       0.000000000000e+00       1.199280181274e-16       2.593434146593e-17      -2.906151681172e-18 
 2501       9.694176905194e-12       3.852437669227e-13      -2.235919494036e-13       0.000000000000e+00       1.197003893741e-16       2.605739532909e-17      -2.900163311752e-18 
 2502       9.655648428545e-12       3.868251038179e-13      -2.260805052112e-13       0.000000000000e+00       1.194732447526e-16       2.617917345443e-17      -2.893185756250e-18 
 2503       9.617493138805e-12       3.883934328545e-13      -2.286991319412e-13       0.000000000000e+00       1.192465832018e-16       2.629960414629e-17      -2.885296592380e-18 
 2504       9.579714986523e-12       3.899480081401e-13      -2.314453540323e-13       0.000000000000e+00       1.190204036526e-16       2.641861548786e-17      -2.876573651451e-18 
 2505       9.542317932467e-12       3.914880814827e-13      -2.343166872814e-13       0.000000000000e+00       1.187947050279e-16       2.653613534098e-17      -2.867095018616e-18 
 2506       9.505305947621e-12       3.930129023881e-13      -2.373106388349e-13       0.000000000000e+00       1.185694862428e-16       2.665209134589e-17      -2.856939033131e-18 
 2507       9.468683013204e-12       3.945217180578e-13      -2.404247071797e-13       0.000000000000e+00       1.183447462044e-16       2.676641092106e-17      -2.846184288610e-18 
 2508       9.432453120673e-12       3.960137733867e-13      -2.436563821343e-13       0.000000000000e+00       1.181204838118e-16       2.687902126292e-17      -2.834909633278e-18 
 2509       9.396620271738e-12       3.974883109608e-13      -2.470031448402e-13       0.000000000000e+00       1.178966979559e-16       2.698984934569e-17      -2.823194170227e-18 
 2510       9.361188478364e-12       3.989445710548e-13      -2.504624677529e-13       0.000000000000e+00       1.176733875200e-16       2.709882192112e-17      -2.811117257672e-18 
 2511       9.326161762789e-12       4.003817916302e-13      -2.540318146327e-13       0.000000000000e+00       1.174505513791e-16       2.720586551831e-17      -2.798758509205e-18 
 2512       9.291544157525e-12       4.017992083326e-13      -2.577086405365e-13       0.000000000000e+00       1.172281884003e-16       2.731090644344e-17      -2.786197794050e-18 
 2513       9.257339705374e-12       4.031960544899e-13      -2.614903918084e-13       0.000000000000e+00       1.170062974426e-16       2.741387077963e-17      -2.773515237319e-18 
 2514       9.223552459433e-12       4.045715611095e-13      -2.653745060709e-13       0.000000000000e+00       1.167848773571e-16       2.751468438665e-17      -2.760791220266e-18 
 2515       9.190186483105e-12       4.059249568765e-13      -2.693584122163e-13       0.000000000000e+00       1.165639269867e-16       2.761327290072e-17      -2.748106380541e-18 
 2516       9.157245850110e-12       4.072554681512e-13      -2.734395303976e-13       0.000000000000e+00       1.163434451664e-16       2.770956173433e-17      -2.735541612450e-18 
 2517       9.124734644491e-12       4.085623189669e-13      -2.776152720197e-13       0.000000000000e+00       1.161234307230e-16       2.780347607597e-17      -2.723178067204e-18 
 2518       9.092656960625e-12       4.098447310275e-13      -2.818830397305e-13       0.000000000000e+00       1.159038824753e-16       2.789494088993e-17      -2.711097153176e-18 
 2519       9.061016903233e-12       4.111019237055e-13      -2.862402274123e-13       0.000000000000e+00       1.156847992339e-16       2.798388091612e-17      -2.699380536160e-18 
 2520       9.029818587388e-12       4.123331140395e-13      -2.906842201724e-13       0.000000000000e+00       1.154661798016e-16       2.807022066978e-17      -2.688110139619e-18 
 2521       8.999066138525e-12       4.135375167320e-13      -2.952123943346e-13       0.000000000000e+00       1.152480229727e-16       2.815388444133e-17      -2.677368144946e-18 
 2522       8.968763692451e-12       4.147143441473e-13      -2.998221174305e-13       0.000000000000e+00       1.150303275337e-16       2.823479629611e-17      -2.667236991718e-18 
 2523       8.938915395353e-12       4.158628063089e-13      -3.045107481902e-13       0.000000000000e+00       1.148130922628e-16       2.831288007417e-17      -2.657799377946e-18 
 2524       8.909525403808e-12       4.169821108974e-13      -3.092756365336e-13       0.000000000000e+00       1.145963159301e-16       2.838805939007e-17      -2.649138260338e-18 
 2525       8.880597884793e-12       4.180714632484e-13      -3.141141235619e-13       0.000000000000e+00       1.143799972977e-16       2.846025763263e-17      -2.641336854547e-18 
 2526       8.852137015694e-12       4.191300663500e-13      -3.190235415479e-13       0.000000000000e+00       1.141641351194e-16       2.852939796475e-17      -2.634478635431e-18 
 2527       8.824146984314e-12       4.201571208407e-13      -3.240012139282e-13       0.000000000000e+00       1.139487281408e-16       2.859540332317e-17      -2.628647337307e-18 
 2528       8.796631988883e-12       4.211518250069e-13      -3.290444552933e-13       0.000000000000e+00       1.137337750994e-16       2.865819641824e-17      -2.623926954201e-18 
 2529       8.769596238069e-12       4.221133747810e-13      -3.341505713796e-13       0.000000000000e+00       1.135192747247e-16       2.871769973373e-17      -2.620401740113e-18 
 2530       8.743043950986e-12       4.230409637386e-13      -3.393168590598e-13       0.000000000000e+00       1.133052257376e-16       2.877383552660e-17      -2.618156209261e-18 
 2531       8.716979357202e-12       4.239337830969e-13      -3.445406063348e-13       0.000000000000e+00       1.130916268512e-16       2.882652582677e-17      -2.617275136345e-18 
 2532       8.691406696753e-12       4.247910217119e-13      -3.498190923239e-13       0.000000000000e+00       1.128784767700e-16       2.887569243692e-17      -2.617843556797e-18 
 2533       8.666329019257e-12       4.256119835519e-13      -3.551496016872e-13       0.000000000000e+00       1.126657742600e-16       2.892129359962e-17      -2.619921193657e-18 
 2534       8.641744573685e-12       4.263964408638e-13      -3.605294679973e-13       0.000000000000e+00       1.124535183555e-16       2.896343423076e-17      -2.623465576148e-18 
 2535       8.617650397740e-12       4.271442830439e-13      -3.659560306007e-13       0.000000000000e+00       1.122417081534e-16       2.900225632294e-17      -2.628408477168e-18 
 2536       8.594043516842e-12       4.278553993476e-13      -3.714266202007e-13       0.000000000000e+00       1.120303427436e-16       2.903790233645e-17      -2.634681446088e-18 
 2537       8.570920944110e-12       4.285296788894e-13      -3.769385588494e-13       0.000000000000e+00       1.118194212088e-16       2.907051519971e-17      -2.642215808528e-18 
 2538       8.548279680351e-12       4.291670106430e-13      -3.824891599393e-13       0.000000000000e+00       1.116089426251e-16       2.910023830977e-17      -2.650942666134e-18 
 2539       8.526116714047e-12       4.297672834406e-13      -3.880757281939e-13       0.000000000000e+00       1.113989060614e-16       2.912721553275e-17      -2.660792896354e-18 
 2540       8.504429021342e-12       4.303303859735e-13      -3.936955596600e-13       0.000000000000e+00       1.111893105796e-16       2.915159120433e-17      -2.671697152218e-18 
 2541       8.483213566028e-12       4.308562067920e-13      -3.993459416985e-13       0.000000000000e+00       1.109801552348e-16       2.917351013022e-17      -2.683585862112e-18 
 2542       8.462467299533e-12       4.313446343047e-13      -4.050241529760e-13       0.000000000000e+00       1.107714390750e-16       2.919311758660e-17      -2.696389229556e-18 
 2543       8.442187160906e-12       4.317955567792e-13      -4.107274634564e-13       0.000000000000e+00       1.105631611412e-16       2.921055932062e-17      -2.710037232980e-18 
 2544       8.422370076807e-12       4.322088623415e-13      -4.164531343919e-13       0.000000000000e+00       1.103553204675e-16       2.922598155082e-17      -2.724459625504e-18 
 2545       8.403012961491e-12       4.325844389761e-13      -4.221984183146e-13       0.000000000000e+00       1.101479160809e-16       2.923953096767e-17      -2.739585934710e-18 
 2546       8.384112716796e-12       4.329221745261e-13      -4.279605590281e-13       0.000000000000e+00       1.099409470013e-16       2.925135473397e-17      -2.755345462425e-18 
 2547       8.365666232130e-12       4.332219566929e-13      -4.337367915987e-13       0.000000000000e+00       1.097344122417e-16       2.926160048534e-17      -2.771667284492e-18 
 2548       8.347670384458e-12       4.334836730360e-13      -4.395243423467e-13       0.000000000000e+00       1.095283108081e-16       2.927041633072e-17      -2.788480250550e-18 
 2549       8.330122038288e-12       4.337072109734e-13      -4.453204288379e-13       0.000000000000e+00       1.093226416992e-16       2.927795085279e-17      -2.805712983812e-18 
 2550       8.313018045660e-12       4.338924577813e-13      -4.511222598754e-13       0.000000000000e+00       1.091174039070e-16       2.928435310844e-17      -2.823293880839e-18 
 2551       8.296355246130e-12       4.340393005936e-13      -4.569270354901e-13       0.000000000000e+00       1.089125964161e-16       2.928977262929e-17      -2.841151111320e-18 
 2552       8.280130466759e-12       4.341476264027e-13      -4.627319469331e-13       0.000000000000e+00       1.087082182042e-16       2.929435942210e-17      -2.859212617844e-18 
 2553       8.264340522099e-12       4.342173220587e-13      -4.685341766664e-13       0.000000000000e+00       1.085042682420e-16       2.929826396925e-17      -2.877406115685e-18 
 2554       8.248982214180e-12       4.342482742695e-13      -4.743308983546e-13       0.000000000000e+00       1.083007454929e-16       2.930163722925e-17      -2.895659092571e-18 
 2555       8.234052332497e-12       4.342403696011e-13      -4.801192768564e-13       0.000000000000e+00       1.080976489134e-16       2.930463063713e-17      -2.913898808466e-18 
 2556       8.219547653997e-12       4.341934944769e-13      -4.858964682157e-13       0.000000000000e+00       1.078949774527e-16       2.930739610500e-17      -2.932052295344e-18 
 2557       8.205464943067e-12       4.341075351783e-13      -4.916596196532e-13       0.000000000000e+00       1.076927300531e-16       2.931008602241e-17      -2.950046356967e-18 
 2558       8.191800951517e-12       4.339823778440e-13      -4.974058695577e-13       0.000000000000e+00       1.074909056496e-16       2.931285325694e-17      -2.967807568663e-18 
 2559       8.178552418573e-12       4.338179084705e-13      -5.031323474777e-13       0.000000000000e+00       1.072895031701e-16       2.931585115456e-17      -2.985262277103e-18 
 2560       8.165716070857e-12       4.336140129116e-13      -5.088361741127e-13       0.000000000000e+00       1.070885215354e-16       2.931923354016e-17      -3.002336600074e-18 
 2561       8.153288622380e-12       4.333705768785e-13      -5.145144613044e-13       0.000000000000e+00       1.068879596593e-16       2.932315471799e-17      -3.018956426260e-18 
 2562       8.141266774525e-12       4.330874859398e-13      -5.201643120285e-13       0.000000000000e+00       1.066878164480e-16       2.932776947214e-17      -3.035047415020e-18 
 2563       8.129647216035e-12       4.327646255213e-13      -5.257828203857e-13       0.000000000000e+00       1.064880908011e-16       2.933323306700e-17      -3.050534996161e-18 
 2564       8.118426623001e-12       4.324018809060e-13      -5.313670715935e-13       0.000000000000e+00       1.062887816106e-16       2.933970124775e-17      -3.065344369716e-18 
 2565       8.107601658847e-12       4.319991372340e-13      -5.369141419771e-13       0.000000000000e+00       1.060898877614e-16       2.934733024079e-17      -3.079400505724e-18 
 2566       8.097168974319e-12       4.315562795024e-13      -5.424210989614e-13       0.000000000000e+00       1.058914081314e-16       2.935627675422e-17      -3.092628144001e-18 
 2567       8.087125207469e-12       4.310731925654e-13      -5.478850010619e-13       0.000000000000e+00       1.056933415912e-16       2.936669797834e-17      -3.104951793925e-18 
 2568       8.077466983645e-12       4.305497611340e-13      -5.533028978764e-13       0.000000000000e+00       1.054956870040e-16       2.937875158607e-17      -3.116295734206e-18 
 2569       8.068190915477e-12       4.299858697760e-13      -5.586718300763e-13       0.000000000000e+00       1.052984432260e-16       2.939259573345e-17      -3.126584012664e-18 
 2570       8.059293602861e-12       4.293814029160e-13      -5.639888293981e-13       0.000000000000e+00       1.051016091062e-16       2.940838906009e-17      -3.135740446012e-18 
 2571       8.050771632950e-12       4.287362448354e-13      -5.692509186346e-13       0.000000000000e+00       1.049051834863e-16       2.942629068964e-17      -3.143688619623e-18 
 2572       8.042620985044e-12       4.280503729448e-13      -5.744553682907e-13       0.000000000000e+00       1.047091652618e-16       2.944640920841e-17      -3.150367104682e-18 
 2573       8.034835241587e-12       4.273241381820e-13      -5.796004681643e-13       0.000000000000e+00       1.045135535659e-16       2.946864928277e-17      -3.155775204715e-18 
 2574       8.027407366957e-12       4.265579862105e-13      -5.846847601414e-13       0.000000000000e+00       1.043183475870e-16       2.949286416945e-17      -3.159927469062e-18 
 2575       8.020330301615e-12       4.257523642931e-13      -5.897067819261e-13       0.000000000000e+00       1.041235465069e-16       2.951890665756e-17      -3.162838499218e-18 
 2576       8.013596962080e-12       4.249077212940e-13      -5.946650670376e-13       0.000000000000e+00       1.039291495018e-16       2.954662906819e-17      -3.164522948882e-18 
 2577       8.007200240904e-12       4.240245076798e-13      -5.995581448055e-13       0.000000000000e+00       1.037351557412e-16       2.957588325394e-17      -3.164995524017e-18 
 2578       8.001133006650e-12       4.231031755216e-13      -6.043845403661e-13       0.000000000000e+00       1.035415643890e-16       2.960652059846e-17      -3.164270982894e-18 
 2579       7.995388103866e-12       4.221441784966e-13      -6.091427746585e-13       0.000000000000e+00       1.033483746025e-16       2.963839201598e-17      -3.162364136152e-18 
 2580       7.989958353064e-12       4.211479718893e-13      -6.138313644209e-13       0.000000000000e+00       1.031555855332e-16       2.967134795087e-17      -3.159289846848e-18 
 2581       7.984836550693e-12       4.201150125937e-13      -6.184488221860e-13       0.000000000000e+00       1.029631963261e-16       2.970523837718e-17      -3.155063030508e-18 
 2582       7.980015469118e-12       4.190457591143e-13      -6.229936562778e-13       0.000000000000e+00       1.027712061202e-16       2.973991279818e-17      -3.149698655186e-18 
 2583       7.975487856591e-12       4.179406715684e-13      -6.274643708071e-13       0.000000000000e+00       1.025796140484e-16       2.977522024588e-17      -3.143211741509e-18 
 2584       7.971246437235e-12       4.168002116872e-13      -6.318594656680e-13       0.000000000000e+00       1.023884192371e-16       2.981100928063e-17      -3.135617362736e-18 
 2585       7.967283911014e-12       4.156248428175e-13      -6.361774365334e-13       0.000000000000e+00       1.021976208070e-16       2.984712799058e-17      -3.126930644807e-18 
 2586       7.963592953710e-12       4.144150299237e-13      -6.404167748517e-13       0.000000000000e+00       1.020072178720e-16       2.988342399130e-17      -3.117166766400e-18 
 2587       7.960166216901e-12       4.131712395890e-13      -6.445759678425e-13       0.000000000000e+00       1.018172095403e-16       2.991974442529e-17      -3.106340958978e-18 
 2588       7.956996327936e-12       4.118939400169e-13      -6.486534984926e-13       0.000000000000e+00       1.016275949136e-16       2.995593596150e-17      -3.094468506850e-18 
 2589       7.954075889912e-12       4.105836010335e-13      -6.526478455521e-13       0.000000000000e+00       1.014383730874e-16       2.999184479492e-17      -3.081564747214e-18 
 2590       7.951397481646e-12       4.092406940885e-13      -6.565574835308e-13       0.000000000000e+00       1.012495431510e-16       3.002731664607e-17      -3.067645070219e-18 
 2591       7.948953657659e-12       4.078656922570e-13      -6.603808826938e-13       0.000000000000e+00       1.010611041875e-16       3.006219676059e-17      -3.052724919012e-18 
 2592       7.946736948145e-12       4.064590702413e-13      -6.641165090577e-13       0.000000000000e+00       1.008730552737e-16       3.009632990876e-17      -3.036819789793e-18 
 2593       7.944739858949e-12       4.050213043721e-13      -6.677628243869e-13       0.000000000000e+00       1.006853954801e-16       3.012956038503e-17      -3.019945231869e-18 
 2594       7.942954871544e-12       4.035528726106e-13      -6.713182861891e-13       0.000000000000e+00       1.004981238710e-16       3.016173200759e-17      -3.002116847703e-18 
 2595       7.941374443009e-12       4.020542545499e-13      -6.747813477122e-13       0.000000000000e+00       1.003112395045e-16       3.019268811788e-17      -2.983350292973e-18 
 2596       7.939991006000e-12       4.005259314166e-13      -6.781504579395e-13       0.000000000000e+00       1.001247414323e-16       3.022227158018e-17      -2.963661276618e-18 
 2597       7.938796968731e-12       3.989683860724e-13      -6.814240615862e-13       0.000000000000e+00       9.993862869976e-17       3.025032478110e-17      -2.943065560897e-18 
 2598       7.937784714947e-12       3.973821030158e-13      -6.846005990955e-13       0.000000000000e+00       9.975290034609e-17       3.027668962915e-17      -2.921578961437e-18 
 2599       7.936946603901e-12       3.957675683837e-13      -6.876785066345e-13       0.000000000000e+00       9.956755540415e-17       3.030120755428e-17      -2.899217347290e-18 
 2600       7.936274970331e-12       3.941252699530e-13      -6.906562160903e-13       0.000000000000e+00       9.938259290046e-17       3.032371950743e-17      -2.875996640981e-18 
 2601       7.935762124436e-12       3.924556971424e-13      -6.935321550660e-13       0.000000000000e+00       9.919801185526e-17       3.034406596003e-17      -2.851932818567e-18 
 2602       7.935400351850e-12       3.907593410136e-13      -6.963047468769e-13       0.000000000000e+00       9.901381128244e-17       3.036208690361e-17      -2.827041909685e-18 
 2603       7.935181913621e-12       3.890366942733e-13      -6.989724105465e-13       0.000000000000e+00       9.882999018957e-17       3.037762184929e-17      -2.801339997607e-18 
 2604       7.935099046184e-12       3.872882512747e-13      -7.015335608024e-13       0.000000000000e+00       9.864654757788e-17       3.039050982735e-17      -2.774843219291e-18 
 2605       7.935143961341e-12       3.855145080192e-13      -7.039866080728e-13       0.000000000000e+00       9.846348244225e-17       3.040058938674e-17      -2.747567765439e-18 
 2606       7.935308846233e-12       3.837159621579e-13      -7.063299584818e-13       0.000000000000e+00       9.828079377123e-17       3.040769859467e-17      -2.719529880541e-18 
 2607       7.935585863319e-12       3.818931129931e-13      -7.085620138464e-13       0.000000000000e+00       9.809848054696e-17       3.041167503611e-17      -2.690745862938e-18 
 2608       7.935967150351e-12       3.800464614803e-13      -7.106811716717e-13       0.000000000000e+00       9.791654174527e-17       3.041235581334e-17      -2.661232064866e-18 
 2609       7.936444820350e-12       3.781765102296e-13      -7.126858251474e-13       0.000000000000e+00       9.773497633557e-17       3.040957754553e-17      -2.631004892516e-18 
 2610       7.937010961583e-12       3.762837635071e-13      -7.145743631440e-13       0.000000000000e+00       9.755378328091e-17       3.040317636823e-17      -2.600080806082e-18 
 2611       7.937657863805e-12       3.743687527518e-13      -7.163454899181e-13       0.000000000000e+00       9.737296159206e-17       3.039302754884e-17      -2.568479913577e-18 
 2612       7.938378698435e-12       3.724321132774e-13      -7.179991861969e-13       0.000000000000e+00       9.719251049023e-17       3.037916457661e-17      -2.536236774193e-18 
 2613       7.939166842147e-12       3.704745080036e-13      -7.195357534761e-13       0.000000000000e+00       9.701242924525e-17       3.036166073962e-17      -2.503389655636e-18 
