# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1766       5.197121034112e-11       1.126178515805e-12      -2.371214934785e-12       8.053275277968e-15       5.679930270903e-16       3.081200779571e-18       4.967851690901e-18 
 1767       5.188871441573e-11       1.121116949407e-12      -2.337335739297e-12       8.046444994440e-15       5.666244142597e-16       3.599446997465e-18       4.678465104565e-18 
 1768       5.180420246666e-11       1.116256917674e-12      -2.303484124383e-12       8.039577473602e-15       5.652597194214e-16       4.128258189506e-18       4.390394717205e-18 
 1769       5.171769116963e-11       1.111597864087e-12      -2.269673107859e-12       8.032672594232e-15       5.638989303019e-16       4.667441483100e-18       4.103667228463e-18 
 1770       5.162919729693e-11       1.107139227192e-12      -2.235915765472e-12       8.025730234770e-15       5.625420344968e-16       5.216803020780e-18       3.818309438489e-18 
 1771       5.153873771750e-11       1.102880440585e-12      -2.202225230991e-12       8.018750273320e-15       5.611890194698e-16       5.776147958761e-18       3.534348248072e-18 
 1772       5.144632939716e-11       1.098820932909e-12      -2.168614696280e-12       8.011732587647e-15       5.598398725528e-16       6.345280465495e-18       3.251810658766e-18 
 1773       5.135198939870e-11       1.094960127844e-12      -2.135097411384e-12       8.004677055176e-15       5.584945809459e-16       6.924003720235e-18       2.970723773029e-18 
 1774       5.125573488202e-11       1.091297444101e-12      -2.101686684607e-12       7.997583552996e-15       5.571531317166e-16       7.512119911587e-18       2.691114794350e-18 
 1775       5.115758310433e-11       1.087832295409e-12      -2.068395882597e-12       7.990451957854e-15       5.558155118001e-16       8.109430236071e-18       2.413011027378e-18 
 1776       5.105755142023e-11       1.084564090512e-12      -2.035238430423e-12       7.983282146158e-15       5.544817079988e-16       8.715734896681e-18       2.136439878058e-18 
 1777       5.095565728190e-11       1.081492233158e-12      -2.002227811660e-12       7.976073993977e-15       5.531517069821e-16       9.330833101436e-18       1.861428853761e-18 
 1778       5.085191823924e-11       1.078616122091e-12      -1.969377568469e-12       7.968827377035e-15       5.518254952862e-16       9.954523061947e-18       1.588005563412e-18 
 1779       5.074635194000e-11       1.075935151045e-12      -1.936701301676e-12       7.961542170721e-15       5.505030593141e-16       1.058660199197e-17       1.316197717624e-18 
 1780       5.063897612992e-11       1.073448708733e-12      -1.904212670856e-12       7.954218250076e-15       5.491843853348e-16       1.122686610596e-17       1.046033128830e-18 
 1781       5.052980865291e-11       1.071156178840e-12      -1.871925394414e-12       7.946855489804e-15       5.478694594836e-16       1.187511061764e-17       7.775397114121e-19 
 1782       5.041886745117e-11       1.069056940017e-12      -1.839853249664e-12       7.939453764263e-15       5.465582677617e-16       1.253112973855e-17       5.107454818336e-19 
 1783       5.030617056534e-11       1.067150365868e-12      -1.808010072914e-12       7.932012947469e-15       5.452507960360e-16       1.319471667661e-17       2.456785587703e-19 
 1784       5.019173613464e-11       1.065435824947e-12      -1.776409759544e-12       7.924532913096e-15       5.439470300386e-16       1.386566363467e-17      -1.763283675832e-20 
 1785       5.007558239703e-11       1.063912680747e-12      -1.745066264087e-12       7.917013534472e-15       5.426469553670e-16       1.454376180908e-17      -2.791603812579e-19 
 1786       4.995772768935e-11       1.062580291692e-12      -1.713993600313e-12       7.909454684582e-15       5.413505574836e-16       1.522880138824e-17      -5.388756486279e-19 
 1787       4.983819044745e-11       1.061438011130e-12      -1.683205841310e-12       7.901856236066e-15       5.400578217157e-16       1.592057155115e-17      -7.967501100307e-19 
 1788       4.971698920638e-11       1.060485187322e-12      -1.652717119561e-12       7.894218061218e-15       5.387687332548e-16       1.661886046599e-17      -1.052755133760e-18 
 1789       4.959414260047e-11       1.059721163440e-12      -1.622541627031e-12       7.886540031987e-15       5.374832771569e-16       1.732345528866e-17      -1.306861985110e-18 
 1790       4.946966936352e-11       1.059145277552e-12      -1.592693615243e-12       7.878822019976e-15       5.362014383420e-16       1.803414216136e-17      -1.559041826243e-18 
 1791       4.934358832897e-11       1.058756862618e-12      -1.563187395364e-12       7.871063896442e-15       5.349232015940e-16       1.875070621109e-17      -1.809265716060e-18 
 1792       4.921592116960e-11       1.058554913421e-12      -1.534035823186e-12       7.863265628426e-15       5.336485526397e-16       1.947292918349e-17      -2.057507876466e-18 
 1793       4.908670064114e-11       1.058537084422e-12      -1.505245740388e-12       7.855427568009e-15       5.323774813971e-16       2.020058232575e-17      -2.303755520592e-18 
 1794       4.895596240630e-11       1.058700683702e-12      -1.476822496210e-12       7.847550165421e-15       5.311099787533e-16       2.093343344266e-17      -2.547999104569e-18 
 1795       4.882374230153e-11       1.059043005266e-12      -1.448771459199e-12       7.839633873120e-15       5.298460354874e-16       2.167124925465e-17      -2.790229068402e-18 
 1796       4.869007633722e-11       1.059561329017e-12      -1.421098017229e-12       7.831679145802e-15       5.285856422700e-16       2.241379539619e-17      -3.030435835965e-18 
 1797       4.855500069798e-11       1.060252920735e-12      -1.393807577529e-12       7.823686440400e-15       5.273287896632e-16       2.316083641432e-17      -3.268609814989e-18 
 1798       4.841855174288e-11       1.061115032059e-12      -1.366905566705e-12       7.815656216087e-15       5.260754681207e-16       2.391213576707e-17      -3.504741397054e-18 
 1799       4.828076600570e-11       1.062144900465e-12      -1.340397430767e-12       7.807588934282e-15       5.248256679870e-16       2.466745582199e-17      -3.738820957581e-18 
 1800       4.814168019518e-11       1.063339749247e-12      -1.314288635155e-12       7.799485058650e-15       5.235793794976e-16       2.542655785455e-17      -3.970838855819e-18 
 1801       4.800133119526e-11       1.064696787493e-12      -1.288584664757e-12       7.791345055107e-15       5.223365927788e-16       2.618920204667e-17      -4.200785434839e-18 
 1802       4.785975606533e-11       1.066213210067e-12      -1.263291023941e-12       7.783169391824e-15       5.210972978475e-16       2.695514748516e-17      -4.428651021525e-18 
 1803       4.771699204048e-11       1.067886197590e-12      -1.238413236578e-12       7.774958539226e-15       5.198614846108e-16       2.772415216019e-17      -4.654425926562e-18 
 1804       4.757307653177e-11       1.069712916415e-12      -1.213956846062e-12       7.766712970002e-15       5.186291428661e-16       2.849597296376e-17      -4.878100444428e-18 
 1805       4.742804712642e-11       1.071690518609e-12      -1.189927415340e-12       7.758433159100e-15       5.174002623008e-16       2.927036568818e-17      -5.099664853387e-18 
 1806       4.728194158813e-11       1.073816141934e-12      -1.166330526935e-12       7.750119583737e-15       5.161748324920e-16       3.004708502453e-17      -5.319109415477e-18 
 1807       4.713479785727e-11       1.076086909824e-12      -1.143171782969e-12       7.741772723399e-15       5.149528429064e-16       3.082588456113e-17      -5.536424376502e-18 
 1808       4.698665405115e-11       1.078499931364e-12      -1.120456805191e-12       7.733393059844e-15       5.137342829003e-16       3.160651678203e-17      -5.751599966021e-18 
 1809       4.683754846430e-11       1.081052301271e-12      -1.098191234999e-12       7.724981077107e-15       5.125191417189e-16       3.238873306545e-17      -5.964626397342e-18 
 1810       4.668751956865e-11       1.083741099873e-12      -1.076380733463e-12       7.716537261500e-15       5.113074084969e-16       3.317228368224e-17      -6.175493867511e-18 
 1811       4.653660601383e-11       1.086563393088e-12      -1.055030981356e-12       7.708062101618e-15       5.100990722573e-16       3.395691779442e-17      -6.384192557302e-18 
 1812       4.638484662741e-11       1.089516232406e-12      -1.034147679172e-12       7.699556088342e-15       5.088941219122e-16       3.474238345356e-17      -6.590712631207e-18 
 1813       4.623228041513e-11       1.092596654862e-12      -1.013736547154e-12       7.691019714841e-15       5.076925462620e-16       3.552842759932e-17      -6.795044237431e-18 
 1814       4.607894656116e-11       1.095801683024e-12      -9.938033253176e-13       7.682453476573e-15       5.064943339953e-16       3.631479605786e-17      -6.997177507880e-18 
 1815       4.592488442836e-11       1.099128324964e-12      -9.743537734767e-13       7.673857871296e-15       5.052994736891e-16       3.710123354036e-17      -7.197102558149e-18 
 1816       4.577013355850e-11       1.102573574245e-12      -9.553936712672e-13       7.665233399060e-15       5.041079538078e-16       3.788748364148e-17      -7.394809487519e-18 
 1817       4.561473367253e-11       1.106134409894e-12      -9.369288181718e-13       7.656580562219e-15       5.029197627040e-16       3.867328883780e-17      -7.590288378941e-18 
 1818       4.545872467083e-11       1.109807796386e-12      -9.189650335451e-13       7.647899865432e-15       5.017348886176e-16       3.945839048631e-17      -7.783529299034e-18 
 1819       4.530214663344e-11       1.113590683621e-12      -9.015081566375e-13       7.639191815662e-15       5.005533196758e-16       4.024252882290e-17      -7.974522298068e-18 
 1820       4.514503982031e-11       1.117480006905e-12      -8.845640466208e-13       7.630456922186e-15       4.993750438931e-16       4.102544296079e-17      -8.163257409962e-18 
 1821       4.498744467157e-11       1.121472686927e-12      -8.681385826119e-13       7.621695696592e-15       4.982000491707e-16       4.180687088902e-17      -8.349724652269e-18 
 1822       4.482940180775e-11       1.125565629741e-12      -8.522376636983e-13       7.612908652785e-15       4.970283232970e-16       4.258654947093e-17      -8.533914026170e-18 
 1823       4.467095203007e-11       1.129755726743e-12      -8.368672089622e-13       7.604096306991e-15       4.958598539464e-16       4.336421444260e-17      -8.715815516465e-18 
 1824       4.451213632062e-11       1.134039854656e-12      -8.220331575052e-13       7.595259177758e-15       4.946946286803e-16       4.413960041135e-17      -8.895419091561e-18 
 1825       4.435299584269e-11       1.138414875499e-12      -8.077414684733e-13       7.586397785961e-15       4.935326349458e-16       4.491244085420e-17      -9.072714703466e-18 
 1826       4.419357194093e-11       1.142877636577e-12      -7.939981210812e-13       7.577512654803e-15       4.923738600763e-16       4.568246811633e-17      -9.247692287777e-18 
 1827       4.403390614168e-11       1.147424970455e-12      -7.808091146372e-13       7.568604309820e-15       4.912182912909e-16       4.644941340955e-17      -9.420341763674e-18 
 1828       4.387404015318e-11       1.152053694938e-12      -7.681804685676e-13       7.559673278885e-15       4.900659156944e-16       4.721300681080e-17      -9.590653033906e-18 
 1829       4.371401586579e-11       1.156760613052e-12      -7.561182224416e-13       7.550720092207e-15       4.889167202770e-16       4.797297726058e-17      -9.758615984788e-18 
 1830       4.355387535231e-11       1.161542513021e-12      -7.446284359957e-13       7.541745282339e-15       4.877706919142e-16       4.872905256142e-17      -9.924220486184e-18 
 1831       4.339365907937e-11       1.166396198015e-12      -7.337156489800e-13       7.532749407611e-15       4.866278182837e-16       4.948100481211e-17      -1.008745899952e-17 
 1832       4.323340052577e-11       1.171318575692e-12      -7.233782471868e-13       7.523733122635e-15       4.854880906249e-16       5.022878711029e-17      -1.024833442461e-17 
 1833       4.307313152164e-11       1.176306569333e-12      -7.136130594349e-13       7.514697108373e-15       4.843515010012e-16       5.097239793936e-17      -1.040685231552e-17 
 1834       4.291288403354e-11       1.181357088115e-12      -7.044168943559e-13       7.505642048753e-15       4.832180413846e-16       5.171183583200e-17      -1.056301827834e-17 
 1835       4.275269016460e-11       1.186467027094e-12      -6.957865403641e-13       7.496568630681e-15       4.820877036553e-16       5.244709937032e-17      -1.071683797124e-17 
 1836       4.259258215475e-11       1.191633267189e-12      -6.877187656254e-13       7.487477544039e-15       4.809604796021e-16       5.317818718592e-17      -1.086831710460e-17 
 1837       4.243259238085e-11       1.196852675156e-12      -6.802103180274e-13       7.478369481690e-15       4.798363609218e-16       5.390509795996e-17      -1.101746144105e-17 
 1838       4.227275335692e-11       1.202122103573e-12      -6.732579251488e-13       7.469245139485e-15       4.787153392190e-16       5.462783042334e-17      -1.116427679559e-17 
 1839       4.211309773431e-11       1.207438390820e-12      -6.668582942291e-13       7.460105216262e-15       4.775974060064e-16       5.534638335669e-17      -1.130876903564e-17 
 1840       4.195365830188e-11       1.212798361058e-12      -6.610081121376e-13       7.450950413856e-15       4.764825527040e-16       5.606075559054e-17      -1.145094408116e-17 
 1841       4.179446798619e-11       1.218198824211e-12      -6.557040453438e-13       7.441781437097e-15       4.753707706397e-16       5.677094600540e-17      -1.159080790469e-17 
 1842       4.163555985167e-11       1.223636575944e-12      -6.509427398862e-13       7.432598993820e-15       4.742620510484e-16       5.747695353183e-17      -1.172836653148e-17 
 1843       4.147696710083e-11       1.229108397647e-12      -6.467208213425e-13       7.423403794862e-15       4.731563850723e-16       5.817877715055e-17      -1.186362603954e-17 
 1844       4.131872307440e-11       1.234611056413e-12      -6.430348947984e-13       7.414196554073e-15       4.720537637607e-16       5.887641589255e-17      -1.199659255975e-17 
 1845       4.116086125157e-11       1.240141305018e-12      -6.398815448179e-13       7.404977988315e-15       4.709541780697e-16       5.956986883916e-17      -1.212727227593e-17 
 1846       4.100341525014e-11       1.245695881906e-12      -6.372573354125e-13       7.395748817468e-15       4.698576188621e-16       6.025913512217e-17      -1.225567142491e-17 
 1847       4.084641882670e-11       1.251271511162e-12      -6.351588100108e-13       7.386509764435e-15       4.687640769073e-16       6.094421392389e-17      -1.238179629665e-17 
 1848       4.068990587683e-11       1.256864902499e-12      -6.335824914280e-13       7.377261555143e-15       4.676735428809e-16       6.162510447730e-17      -1.250565323428e-17 
 1849       4.053391043530e-11       1.262472751237e-12      -6.325248818355e-13       7.368004918550e-15       4.665860073652e-16       6.230180606607e-17      -1.262724863424e-17 
 1850       4.037846667619e-11       1.268091738280e-12      -6.319824627306e-13       7.358740586646e-15       4.655014608480e-16       6.297431802473e-17      -1.274658894630e-17 
 1851       4.022360891316e-11       1.273718530101e-12      -6.319516949058e-13       7.349469294462e-15       4.644198937236e-16       6.364263973873e-17      -1.286368067369e-17 
 1852       4.006937159956e-11       1.279349778720e-12      -6.324290184185e-13       7.340191780066e-15       4.633412962917e-16       6.430677064452e-17      -1.297853037317e-17 
 1853       3.991578932865e-11       1.284982121686e-12      -6.334108525607e-13       7.330908784576e-15       4.622656587576e-16       6.496671022967e-17      -1.309114465511e-17 
 1854       3.976289683380e-11       1.290612182053e-12      -6.348935958281e-13       7.321621052158e-15       4.611929712324e-16       6.562245803297e-17      -1.320153018359e-17 
 1855       3.961072898862e-11       1.296236568369e-12      -6.368736258903e-13       7.312329330030e-15       4.601232237322e-16       6.627401364449e-17      -1.330969367645e-17 
 1856       3.945932080721e-11       1.301851874648e-12      -6.393472995597e-13       7.303034368470e-15       4.590564061783e-16       6.692137670572e-17      -1.341564190542e-17 
 1857       3.930870744430e-11       1.307454680356e-12      -6.423109527616e-13       7.293736920817e-15       4.579925083970e-16       6.756454690962e-17      -1.351938169617e-17 
 1858       3.915892419542e-11       1.313041550388e-12      -6.457609005034e-13       7.284437743475e-15       4.569315201197e-16       6.820352400077e-17      -1.362091992839e-17 
 1859       3.901000649715e-11       1.318609035050e-12      -6.496934368443e-13       7.275137595919e-15       4.558734309820e-16       6.883830777539e-17      -1.372026353591e-17 
 1860       3.886198992724e-11       1.324153670042e-12      -6.541048348648e-13       7.265837240694e-15       4.548182305243e-16       6.946889808152e-17      -1.381741950675e-17 
 1861       3.871491020482e-11       1.329671976432e-12      -6.589913466365e-13       7.256537443427e-15       4.537659081915e-16       7.009529481905e-17      -1.391239488323e-17 
 1862       3.856880319057e-11       1.335160460643e-12      -6.643492031912e-13       7.247238972825e-15       4.527164533325e-16       7.071749793984e-17      -1.400519676203e-17 
 1863       3.842370488695e-11       1.340615614431e-12      -6.701746144909e-13       7.237942600678e-15       4.516698552002e-16       7.133550744782e-17      -1.409583229427e-17 
 1864       3.827965143831e-11       1.346033914864e-12      -6.764637693970e-13       7.228649101870e-15       4.506261029516e-16       7.194932339907e-17      -1.418430868565e-17 
 1865       3.813667913115e-11       1.351411824305e-12      -6.832128356401e-13       7.219359254374e-15       4.495851856473e-16       7.255894590194e-17      -1.427063319644e-17 
 1866       3.799482439423e-11       1.356745790391e-12      -6.904179597895e-13       7.210073839264e-15       4.485470922515e-16       7.316437511712e-17      -1.435481314166e-17 
 1867       3.785412379883e-11       1.362032246013e-12      -6.980752672227e-13       7.200793640714e-15       4.475118116320e-16       7.376561125772e-17      -1.443685589110e-17 
 1868       3.771461405886e-11       1.367267609299e-12      -7.061808620950e-13       7.191519446003e-15       4.464793325596e-16       7.436265458943e-17      -1.451676886943e-17 
 1869       3.757633203111e-11       1.372448283592e-12      -7.147308273090e-13       7.182252045521e-15       4.454496437084e-16       7.495550543056e-17      -1.459455955629e-17 
 1870       3.743931032590e-11       1.377570970169e-12      -7.237204918031e-13       7.172992185255e-15       4.444227344363e-16       7.554415569137e-17      -1.467023700573e-17 
 1871       3.730356410128e-11       1.382633609114e-12      -7.331422262071e-13       7.163740423852e-15       4.433985971340e-16       7.612856341957e-17      -1.474381641754e-17 
 1872       3.716910416589e-11       1.387634445770e-12      -7.429876298752e-13       7.154497274444e-15       4.423772248942e-16       7.670867805583e-17      -1.481531460187e-17 
 1873       3.703594135904e-11       1.392571718661e-12      -7.532482619448e-13       7.145263252070e-15       4.413586107321e-16       7.728444887624e-17      -1.488474846326e-17 
 1874       3.690408655081e-11       1.397443659480e-12      -7.639156412814e-13       7.136038873673e-15       4.403427475854e-16       7.785582499212e-17      -1.495213500074e-17 
 1875       3.677355064203e-11       1.402248493086e-12      -7.749812464229e-13       7.126824658105e-15       4.393296283141e-16       7.842275534986e-17      -1.501749130798e-17 
 1876       3.664434456434e-11       1.406984437489e-12      -7.864365155244e-13       7.117621126128e-15       4.383192457002e-16       7.898518873068e-17      -1.508083457345e-17 
 1877       3.651647928022e-11       1.411649703846e-12      -7.982728463019e-13       7.108428800416e-15       4.373115924481e-16       7.954307375047e-17      -1.514218208049e-17 
 1878       3.638996578303e-11       1.416242496450e-12      -8.104815959773e-13       7.099248205561e-15       4.363066611839e-16       8.009635885954e-17      -1.520155120753e-17 
 1879       3.626481509701e-11       1.420761012721e-12      -8.230540812228e-13       7.090079868070e-15       4.353044444554e-16       8.064499234252e-17      -1.525895942817e-17 
 1880       3.614103827738e-11       1.425203443198e-12      -8.359815781049e-13       7.080924316371e-15       4.343049347324e-16       8.118892231806e-17      -1.531442431134e-17 
 1881       3.601864641028e-11       1.429567971530e-12      -8.492553220294e-13       7.071782080816e-15       4.333081244059e-16       8.172809673871e-17      -1.536796352141e-17 
 1882       3.589765061290e-11       1.433852774468e-12      -8.628665076854e-13       7.062653693678e-15       4.323140057885e-16       8.226246339069e-17      -1.541959481836e-17 
 1883       3.577806203345e-11       1.438056021854e-12      -8.768062889899e-13       7.053539689161e-15       4.313225711140e-16       8.279196989369e-17      -1.546933605790e-17 
 1884       3.565989185122e-11       1.442175876614e-12      -8.910657790322e-13       7.044440603396e-15       4.303338125374e-16       8.331656370071e-17      -1.551720519160e-17 
 1885       3.554315127660e-11       1.446210494749e-12      -9.056360500183e-13       7.035356974446e-15       4.293477221346e-16       8.383619209784e-17      -1.556322026703e-17 
 1886       3.542785155111e-11       1.450158025327e-12      -9.205081332155e-13       7.026289342309e-15       4.283642919025e-16       8.435080220405e-17      -1.560739942792e-17 
 1887       3.531400394747e-11       1.454016610472e-12      -9.356730188963e-13       7.017238248919e-15       4.273835137588e-16       8.486034097102e-17      -1.564976091425e-17 
 1888       3.520161976959e-11       1.457784385356e-12      -9.511216562838e-13       7.008204238150e-15       4.264053795416e-16       8.536475518296e-17      -1.569032306243e-17 
 1889       3.509071035262e-11       1.461459478193e-12      -9.668449534949e-13       6.999187855814e-15       4.254298810099e-16       8.586399145635e-17      -1.572910430540e-17 
 1890       3.498128706298e-11       1.465040010224e-12      -9.828337774859e-13       6.990189649670e-15       4.244570098425e-16       8.635799623983e-17      -1.576612317279e-17 
 1891       3.487336129841e-11       1.468524095717e-12      -9.990789539961e-13       6.981210169423e-15       4.234867576391e-16       8.684671581393e-17      -1.580139829108e-17 
 1892       3.476694448799e-11       1.471909841950e-12      -1.015571267493e-12       6.972249966722e-15       4.225191159189e-16       8.733009629092e-17      -1.583494838365e-17 
 1893       3.466204809217e-11       1.475195349205e-12      -1.032301461114e-12       6.963309595172e-15       4.215540761215e-16       8.780808361462e-17      -1.586679227101e-17 
 1894       3.455868360280e-11       1.478378710762e-12      -1.049260236618e-12       6.954389610328e-15       4.205916296062e-16       8.828062356014e-17      -1.589694887091e-17 
 1895       3.445686254318e-11       1.481458012886e-12      -1.066438254319e-12       6.945490569700e-15       4.196317676519e-16       8.874766173379e-17      -1.592543719842e-17 
 1896       3.435659646808e-11       1.484431334823e-12      -1.083826133041e-12       6.936613032758e-15       4.186744814574e-16       8.920914357279e-17      -1.595227636615e-17 
 1897       3.425789696379e-11       1.487296748784e-12      -1.101414450055e-12       6.927757560930e-15       4.177197621407e-16       8.966501434510e-17      -1.597748558432e-17 
 1898       3.416077564813e-11       1.490052319945e-12      -1.119193741028e-12       6.918924717607e-15       4.167676007391e-16       9.011521914929e-17      -1.600108416096e-17 
 1899       3.406524417051e-11       1.492696106430e-12      -1.137154499964e-12       6.910115068145e-15       4.158179882094e-16       9.055970291423e-17      -1.602309150197e-17 
 1900       3.397131421193e-11       1.495226159309e-12      -1.155287179153e-12       6.901329179868e-15       4.148709154273e-16       9.099841039899e-17      -1.604352711131e-17 
 1901       3.387899748504e-11       1.497640522584e-12      -1.173582189110e-12       6.892567622068e-15       4.139263731872e-16       9.143128619262e-17      -1.606241059113e-17 
 1902       3.378830573417e-11       1.499937233185e-12      -1.192029898522e-12       6.883830966009e-15       4.129843522028e-16       9.185827471392e-17      -1.607976164189e-17 
 1903       3.369925073536e-11       1.502114320955e-12      -1.210620634195e-12       6.875119784930e-15       4.120448431061e-16       9.227932021129e-17      -1.609560006251e-17 
 1904       3.361184429638e-11       1.504169808648e-12      -1.229344680992e-12       6.866434654047e-15       4.111078364478e-16       9.269436676250e-17      -1.610994575049e-17 
 1905       3.352609825681e-11       1.506101711915e-12      -1.248192281784e-12       6.857776150552e-15       4.101733226971e-16       9.310335827453e-17      -1.612281870206e-17 
 1906       3.344202448799e-11       1.507908039298e-12      -1.267153637391e-12       6.849144853623e-15       4.092412922413e-16       9.350623848335e-17      -1.613423901232e-17 
 1907       3.335963489315e-11       1.509586792222e-12      -1.286218906528e-12       6.840541344417e-15       4.083117353860e-16       9.390295095371e-17      -1.614422687537e-17 
 1908       3.327894140738e-11       1.511135964982e-12      -1.305378205747e-12       6.831966206080e-15       4.073846423549e-16       9.429343907901e-17      -1.615280258443e-17 
 1909       3.319995194665e-11       1.512553924164e-12      -1.324621925008e-12       6.823419943824e-15       4.064600039547e-16       9.467766136314e-17      -1.615998481341e-17 
 1910       3.312265822091e-11       1.513840550084e-12      -1.343941677144e-12       6.814902744497e-15       4.055378135770e-16       9.505563739486e-17      -1.616578544684e-17 
 1911       3.304704782764e-11       1.514996104084e-12      -1.363329355563e-12       6.806414715173e-15       4.046180652115e-16       9.542740222552e-17      -1.617021471059e-17 
 1912       3.297310829427e-11       1.516020849897e-12      -1.382776819240e-12       6.797955962912e-15       4.037007527822e-16       9.579299111927e-17      -1.617328288689e-17 
 1913       3.290082707811e-11       1.516915053659e-12      -1.402275892673e-12       6.789526594753e-15       4.027858701473e-16       9.615243955333e-17      -1.617500031445e-17 
 1914       3.283019156624e-11       1.517678983905e-12      -1.421818365833e-12       6.781126717719e-15       4.018734110992e-16       9.650578321834e-17      -1.617537738852e-17 
 1915       3.276118907539e-11       1.518312911579e-12      -1.441395994127e-12       6.772756438811e-15       4.009633693639e-16       9.685305801864e-17      -1.617442456099e-17 
 1916       3.269380685188e-11       1.518817110035e-12      -1.461000498346e-12       6.764415865015e-15       4.000557386017e-16       9.719430007259e-17      -1.617215234044e-17 
 1917       3.262803207147e-11       1.519191855039e-12      -1.480623564620e-12       6.756105103294e-15       3.991505124063e-16       9.752954571287e-17      -1.616857129225e-17 
 1918       3.256385183930e-11       1.519437424775e-12      -1.500256844377e-12       6.747824260595e-15       3.982476843051e-16       9.785883148679e-17      -1.616369203867e-17 
 1919       3.250125318978e-11       1.519554099849e-12      -1.519891954297e-12       6.739573443844e-15       3.973472477592e-16       9.818219415660e-17      -1.615752525888e-17 
 1920       3.244022308648e-11       1.519542163292e-12      -1.539520476262e-12       6.731352759945e-15       3.964491961629e-16       9.849967069981e-17      -1.615008168908e-17 
 1921       3.238074842205e-11       1.519401900562e-12      -1.559133957317e-12       6.723162315785e-15       3.955535228439e-16       9.881129830946e-17      -1.614137212260e-17 
 1922       3.232281601809e-11       1.519133599552e-12      -1.578723909619e-12       6.715002218229e-15       3.946602210631e-16       9.911711439448e-17      -1.613140740995e-17 
 1923       3.226641262508e-11       1.518737550587e-12      -1.598281810399e-12       6.706872574121e-15       3.937692840145e-16       9.941715657995e-17      -1.612019845887e-17 
 1924       3.221152492227e-11       1.518214046436e-12      -1.617799101910e-12       6.698773490283e-15       3.928807048251e-16       9.971146270744e-17      -1.610775623449e-17 
 1925       3.215813951756e-11       1.517563382308e-12      -1.637267191384e-12       6.690705073517e-15       3.919944765547e-16       1.000000708353e-16      -1.609409175933e-17 
 1926       3.210624294745e-11       1.516785855860e-12      -1.656677450989e-12       6.682667430604e-15       3.911105921960e-16       1.002830192390e-16      -1.607921611343e-17 
 1927       3.205582167688e-11       1.515881767201e-12      -1.676021217781e-12       6.674660668301e-15       3.902290446742e-16       1.005603464113e-16      -1.606314043441e-17 
 1928       3.200686209917e-11       1.514851418894e-12      -1.695289793661e-12       6.666684893345e-15       3.893498268472e-16       1.008320910629e-16      -1.604587591754e-17 
 1929       3.195935053591e-11       1.513695115959e-12      -1.714474445327e-12       6.658740212449e-15       3.884729315053e-16       1.010982921223e-16      -1.602743381585e-17 
 1930       3.191327323686e-11       1.512413165878e-12      -1.733566404232e-12       6.650826732304e-15       3.875983513711e-16       1.013589887364e-16      -1.600782544018e-17 
 1931       3.186861637984e-11       1.511005878599e-12      -1.752556866538e-12       6.642944559577e-15       3.867260790995e-16       1.016142202708e-16      -1.598706215927e-17 
 1932       3.182536607064e-11       1.509473566541e-12      -1.771436993067e-12       6.635093800913e-15       3.858561072775e-16       1.018640263099e-16      -1.596515539984e-17 
 1933       3.178350834295e-11       1.507816544593e-12      -1.790197909263e-12       6.627274562933e-15       3.849884284241e-16       1.021084466574e-16      -1.594211664669e-17 
 1934       3.174302915818e-11       1.506035130122e-12      -1.808830705141e-12       6.619486952233e-15       3.841230349901e-16       1.023475213367e-16      -1.591795744273e-17 
 1935       3.170391440546e-11       1.504129642976e-12      -1.827326435242e-12       6.611731075388e-15       3.832599193584e-16       1.025812905910e-16      -1.589268938911e-17 
 1936       3.166614990145e-11       1.502100405486e-12      -1.845676118593e-12       6.604007038945e-15       3.823990738434e-16       1.028097948834e-16      -1.586632414527e-17 
 1937       3.162972139030e-11       1.499947742470e-12      -1.863870738656e-12       6.596314949428e-15       3.815404906909e-16       1.030330748979e-16      -1.583887342903e-17 
 1938       3.159461454353e-11       1.497671981241e-12      -1.881901243284e-12       6.588654913337e-15       3.806841620786e-16       1.032511715390e-16      -1.581034901668e-17 
 1939       3.156081495993e-11       1.495273451602e-12      -1.899758544680e-12       6.581027037144e-15       3.798300801152e-16       1.034641259324e-16      -1.578076274302e-17 
 1940       3.152830816546e-11       1.492752485858e-12      -1.917433519346e-12       6.573431427300e-15       3.789782368409e-16       1.036719794253e-16      -1.575012650149e-17 
 1941       3.149707961315e-11       1.490109418818e-12      -1.934917008042e-12       6.565868190225e-15       3.781286242270e-16       1.038747735864e-16      -1.571845224423e-17 
 1942       3.146711468300e-11       1.487344587793e-12      -1.952199815739e-12       6.558337432318e-15       3.772812341757e-16       1.040725502065e-16      -1.568575198214e-17 
 1943       3.143839868189e-11       1.484458332607e-12      -1.969272711574e-12       6.550839259947e-15       3.764360585203e-16       1.042653512989e-16      -1.565203778498e-17 
