# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_crit           15:(.)rho_gsf2           16:(.)p_gsf2             17:(.)p_prime_gsf2       18:(.)cs2_gsf2           19:(.)w_gsf2             20:phi_gsf2              21:phi'_gsf2             22:phi''_gsf2            23:V_gsf2                24:V'_gsf2               25:V''_gsf2              26:P_gsf2                27:PX_gsf2               28:Pphi_gsf2             29:PXX_gsf2              30:PXphi_gsf2            31:Pphiphi_gsf2          32:PXXX_gsf2             33:PXXphi_gsf2           34:PXphiphi_gsf2         35:A_gsf2                36:B_gsf2                37:C_dif_gsf2            38:D_gsf2                39:(.)rho_tot            40:(.)p_tot              41:(.)p_tot_prime        42:gr.fac. D             43:gr.fac. f          
       3.034349422618e+02       2.935077702069e-03       6.691240652670e+02       7.016832455729e-01       1.347007925205e+04       4.424616685580e+01       4.100762799359e+06       2.920182219888e+02       2.363507934333e-02       7.026782366222e-02       3.770615218163e-01       3.530299370118e-08       1.633927719384e-02       4.923593771178e-01       5.055639799094e-03       3.260810074409e-03      -1.705224127926e-01       1.000000000000e+00       6.449846515952e-01      -2.369175298784e-02       5.188419898915e-04       2.512699785861e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.782430223228e-03       1.000000000000e+00       4.545454426118e-01       0.000000000000e+00       0.000000000000e+00      -5.755742635572e+01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       4.609741840801e-03       0.000000000000e+00       0.000000000000e+00       4.923593771178e-01       1.658556028380e-02      -1.706452604352e-01       4.459216213111e-03       9.374097449245e-01 
       3.001801015751e+02       2.985459900818e-03       6.738014945837e+02       6.900811040807e-01       1.346540182273e+04       4.470880297971e+01       4.055511088721e+06       2.935180913604e+02       2.264040407226e-02       6.803804631626e-02       3.650963975879e-01       3.530299370118e-08       1.565164358213e-02       4.762119302092e-01       4.785403347665e-03       3.625416764872e-03      -1.356750484396e-01       1.000000000000e+00       7.575989945844e-01      -2.124245095069e-02       5.274162714715e-04       1.195101419029e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.087625029462e-02       1.000000000000e+00       3.276420180004e-01       0.000000000000e+00       0.000000000000e+00      -4.627178173943e+01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       4.582514584938e-03       0.000000000000e+00       0.000000000000e+00       4.762119302092e-01       1.638939734667e-02      -1.357920310175e-01       4.504391713410e-03       9.380896169819e-01 
       2.969600597451e+02       3.036689417526e-03       6.785067385785e+02       6.786646293806e-01       1.346069657874e+04       4.517617760667e+01       4.010749956812e+06       2.950212733876e+02       2.168758941357e-02       6.587902549517e-02       3.535109572824e-01       3.530299370118e-08       1.499294882606e-02       4.605856791723e-01       4.515122852078e-03       3.810745408671e-03      -1.046462839882e-01       1.000000000000e+00       8.439959517196e-01      -1.875179051384e-02       5.304168866775e-04       1.223561974522e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.143223622601e-02       1.000000000000e+00       2.253792595072e-01       0.000000000000e+00       0.000000000000e+00      -3.605723826867e+01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       4.555406721030e-03       0.000000000000e+00       0.000000000000e+00       4.605856791723e-01       1.603755618555e-02      -1.047576805018e-01       4.550058337815e-03       9.387771872582e-01 
       2.937744447226e+02       3.088780844144e-03       6.832399937433e+02       6.674342422357e-01       1.345596332357e+04       4.564833744743e+01       3.966474116914e+06       2.965277667962e+02       2.077487367585e-02       6.378851591387e-02       3.422931525603e-01       3.530299370118e-08       1.436197504251e-02       4.454684677088e-01       4.249915213286e-03       3.853349077005e-03      -7.772840142652e-02       1.000000000000e+00       9.066884593271e-01      -1.624315128170e-02       5.289331655325e-04      -7.094000549042e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.156004723102e-02       1.000000000000e+00       1.464861575456e-01       0.000000000000e+00       0.000000000000e+00      -2.705500090564e+01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       4.528440332498e-03       0.000000000000e+00       0.000000000000e+00       4.454684677088e-01       1.556559668013e-02      -7.783447817511e-02       4.596222005911e-03       9.394679106967e-01 
       2.906228884363e+02       3.141748789898e-03       6.880014365632e+02       6.563896455697e-01       1.345120188075e+04       4.612532971223e+01       3.922678345405e+06       2.980375635165e+02       1.990056930798e-02       6.176434353591e-02       3.314313174062e-01       3.530299370118e-08       1.375755560262e-02       4.308473668112e-01       3.993545655512e-03       3.790788746529e-03      -5.502870465577e-02       1.000000000000e+00       9.492288491300e-01      -1.373520981956e-02       5.240222919177e-04      -1.317482251729e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.137236623959e-02       1.000000000000e+00       8.857101346642e-02       0.000000000000e+00       0.000000000000e+00      -1.934539361902e+01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       4.501633250322e-03       0.000000000000e+00       0.000000000000e+00       4.308473668112e-01       1.501012841374e-02      -5.512971567859e-02       4.642888507315e-03       9.401579813147e-01 
       2.875050267500e+02       3.195607917738e-03       6.927912272815e+02       6.455298107229e-01       1.344641209004e+04       4.660720210496e+01       3.879357479727e+06       2.995506499724e+02       1.906305977889e-02       5.980440331253e-02       3.209141559975e-01       3.530299370118e-08       1.317857297474e-02       4.167087365319e-01       3.748509165271e-03       3.657512290135e-03      -3.651198990909e-02       1.000000000000e+00       9.757245157677e-01      -1.124211445108e-02       5.166539164108e-04      -1.728549660073e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.097253687040e-02       1.000000000000e+00       4.856570827424e-02       0.000000000000e+00       0.000000000000e+00      -1.295993964985e+01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       4.474998706225e-03       0.000000000000e+00       0.000000000000e+00       4.167087365319e-01       1.440468790502e-02      -3.660817741900e-02       4.690063532681e-03       9.408444377694e-01 
       2.844204994208e+02       3.250372986400e-03       6.976095139754e+02       6.348530448906e-01       1.344159380334e+04       4.709400281556e+01       3.836506416362e+06       3.010670084456e+02       1.826079658876e-02       5.790665699360e-02       3.107307309567e-01       3.530299370118e-08       1.262395665823e-02       4.030383886069e-01       3.516212106623e-03       3.482452025247e-03      -2.204196466226e-02       1.000000000000e+00       9.903987358120e-01      -8.773891385611e-03       5.076718019460e-04      -1.975006147232e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.044735607574e-02       1.000000000000e+00       2.308673305345e-02       0.000000000000e+00       0.000000000000e+00      -7.893897487030e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       4.448545540204e-03       0.000000000000e+00       0.000000000000e+00       4.030383886069e-01       1.377733447125e-02      -2.213355948314e-02       4.737752709181e-03       9.415251554264e-01 
       2.813689500572e+02       3.306058892812e-03       7.024564364578e+02       6.243571069008e-01       1.343674688086e+04       4.758578051211e+01       3.794120108933e+06       3.025866183611e+02       1.749229640591e-02       5.606913100780e-02       3.008704519774e-01       3.530299370118e-08       1.209268120412e-02       3.898217969376e-01       3.297201039356e-03       3.288014050843e-03      -1.141800654829e-02       1.000000000000e+00       9.972137008318e-01      -6.337014137294e-03       4.977699450788e-04      -2.092182204601e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.864042152529e-03       1.000000000000e+00       8.698407465460e-03       0.000000000000e+00       0.000000000000e+00      -4.117905030826e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       4.422278772324e-03       0.000000000000e+00       0.000000000000e+00       3.898217969376e-01       1.314963795119e-02      -1.150522856060e-02       4.785961635765e-03       9.421987592942e-01 
       2.783500260781e+02       3.362680710940e-03       7.073321296742e+02       6.140393448007e-01       1.343187118764e+04       4.808258433414e+01       3.752193566545e+06       3.041094573915e+02       1.675613832426e-02       5.428991441032e-02       2.913230648104e-01       3.530299370118e-08       1.158376431918e-02       3.770443169633e-01       3.091399796201e-03       3.090033802371e-03      -4.405188382518e-03       1.000000000000e+00       9.995581309697e-01      -3.935080010124e-03       4.874796776869e-04      -2.116368316712e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.270101407114e-03       1.000000000000e+00       2.082794494559e-03       0.000000000000e+00       0.000000000000e+00      -1.587866947458e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       4.396200375719e-03       0.000000000000e+00       0.000000000000e+00       3.770443169633e-01       1.253663271386e-02      -4.488246976284e-03       4.834695914829e-03       9.428644887020e-01 
       2.753633786718e+02       3.420253724444e-03       7.122367263950e+02       6.038968368553e-01       1.342696659092e+04       4.858446388755e+01       3.710721852380e+06       3.056355023224e+02       1.605096123610e-02       5.256715689547e-02       2.820786406000e-01       3.530299370118e-08       1.109626504969e-02       3.646913895638e-01       2.898330479524e-03       2.898295906468e-03      -7.566927852800e-04       1.000000000000e+00       9.999880713892e-01      -1.569552422345e-03       4.771641296458e-04      -2.083624807328e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       8.694887719404e-03       1.000000000000e+00       1.321640067073e-04       0.000000000000e+00       0.000000000000e+00      -2.526147037061e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       4.370310131231e-03       0.000000000000e+00       0.000000000000e+00       3.646913895638e-01       1.194733603207e-02      -8.357873173278e-04       4.883961178076e-03       9.435220372022e-01 
       2.724086627561e+02       3.478793451425e-03       7.171703590998e+02       5.939265252205e-01       1.342203295822e+04       4.909146924211e+01       3.669700082574e+06       3.071647296506e+02       1.537546131556e-02       5.089906687250e-02       2.731275655588e-01       3.530299370118e-08       1.062928204169e-02       3.527487173605e-01       2.717306269032e-03       2.717304373865e-03      -2.285430550923e-04       1.000000000000e+00       9.999993025565e-01       7.594571747839e-04       4.670168756541e-04      -2.029204844012e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       8.151913121594e-03       1.000000000000e+00      -1.497254364829e-05       0.000000000000e+00       0.000000000000e+00      -5.914438948800e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       4.344606489300e-03       0.000000000000e+00       0.000000000000e+00       3.527487173605e-01       1.138551685662e-02      -3.038633062539e-04       4.933763105213e-03       9.441713828610e-01 
       2.694855369381e+02       3.538315660121e-03       7.221331610045e+02       5.841253374980e-01       1.341707015631e+04       4.960365093155e+01       3.629123425367e+06       3.086971159072e+02       1.472838960788e-02       4.928390960239e-02       2.644605309688e-01       3.530299370118e-08       1.018195187442e-02       3.412024099071e-01       2.547592550633e-03       2.547098024041e-03      -2.587024265414e-03       1.000000000000e+00       9.998058847393e-01       3.052381376313e-03       4.570623892213e-04      -1.987379011729e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       7.641294072122e-03       1.000000000000e+00      -9.720802176015e-04       0.000000000000e+00       0.000000000000e+00      -9.553985211137e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       4.319087401938e-03       0.000000000000e+00       0.000000000000e+00       3.412024099071e-01       1.085050988181e-02      -2.658750893463e-03       4.984107434652e-03       9.448126168759e-01 
       2.665936634750e+02       3.598836374674e-03       7.271252662095e+02       5.744902951141e-01       1.341207805111e+04       5.012105995686e+01       3.588987100509e+06       3.102326377037e+02       1.410854972019e-02       4.772000539383e-02       2.560685235020e-01       3.530299370118e-08       9.753447463938e-03       3.300390991803e-01       2.388537797366e-03       2.384010847415e-03      -7.609352535330e-03       1.000000000000e+00       9.981047191482e-01       5.309367730527e-03       4.471569486660e-04      -1.991424107047e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       7.152032542244e-03       1.000000000000e+00      -5.115806831608e-03       0.000000000000e+00       0.000000000000e+00      -2.890630537151e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       4.293751112442e-03       0.000000000000e+00       0.000000000000e+00       3.300390991803e-01       1.033797460580e-02      -7.677657519966e-03       5.034999965595e-03       9.454457734698e-01 
       2.637327082348e+02       3.660371870107e-03       7.321468089563e+02       5.650186089257e-01       1.340705650836e+04       5.064374779284e+01       3.549286378916e+06       3.117712715045e+02       1.351479560947e-02       4.620572785640e-02       2.479428158457e-01       3.530299370118e-08       9.342976533880e-03       3.192460284324e-01       2.239677283891e-03       2.221367518442e-03      -1.507818790918e-02       1.000000000000e+00       9.918248197713e-01       7.529429615508e-03       4.369898173757e-04      -2.073521885923e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       6.664102555325e-03       1.000000000000e+00      -1.459055975140e-02       0.000000000000e+00       0.000000000000e+00      -5.813412368456e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       4.268596900573e-03       0.000000000000e+00       0.000000000000e+00       3.192460284324e-01       9.840589596564e-03      -1.514323498606e-02       5.086446550984e-03       9.460706619299e-01 
       2.609023406579e+02       3.722938655740e-03       7.371979219841e+02       5.557077617360e-01       1.340200539533e+04       5.117176639836e+01       3.510016582548e+06       3.133129931282e+02       1.294602946356e-02       4.473950220918e-02       2.400749576277e-01       3.530299370118e-08       8.949780150596e-03       3.088111164536e-01       2.100811699637e-03       2.050178384541e-03      -2.477060270272e-02       1.000000000000e+00       9.758982134833e-01       9.709580647675e-03       4.260858340092e-04      -2.264299564025e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       6.150535153623e-03       1.000000000000e+00      -3.128867266282e-02       0.000000000000e+00       0.000000000000e+00      -9.667360661033e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       4.243625775470e-03       0.000000000000e+00       0.000000000000e+00       3.088111164536e-01       9.348746286266e-03      -2.483254778409e-02       5.138453080797e-03       9.466867029224e-01 
       2.581022337190e+02       3.786553446481e-03       7.422787340016e+02       5.465555747025e-01       1.339692458332e+04       5.170516823042e+01       3.471173084502e+06       3.148577769912e+02       1.240119967142e-02       4.331980364309e-02       2.324567666272e-01       3.530299370118e-08       8.573131319933e-03       2.987229962384e-01       1.972059673785e-03       1.859955175352e-03      -3.644223947911e-02       1.000000000000e+00       9.431535972653e-01       1.184396574451e-02       4.138119823585e-04      -2.591737785466e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       5.579865526056e-03       1.000000000000e+00      -5.679069030646e-02       0.000000000000e+00       0.000000000000e+00      -1.438471493371e+01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       4.218841087224e-03       0.000000000000e+00       0.000000000000e+00       2.987229962384e-01       8.851363536142e-03      -3.650123105868e-02       5.191025455441e-03       9.472927761237e-01 
       2.553320638888e+02       3.851233122212e-03       7.473893663511e+02       5.375602501988e-01       1.339181395097e+04       5.224400626204e+01       3.432751309266e+06       3.164055951196e+02       1.187929887872e-02       4.194515573512e-02       2.250803202663e-01       3.530299370118e-08       8.212333643069e-03       2.889710225938e-01       1.853878767593e-03       1.639802663498e-03      -4.980774269859e-02       1.000000000000e+00       8.845252948372e-01       1.392301948084e-02       3.993919837639e-04      -3.079191567983e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       4.919407990494e-03       1.000000000000e+00      -9.225417132687e-02       0.000000000000e+00       0.000000000000e+00      -1.987805262798e+01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       4.194248991277e-03       0.000000000000e+00       0.000000000000e+00       2.889710225938e-01       8.336978201101e-03      -4.986392223822e-02       5.244169549581e-03       9.478870949530e-01 
       2.525915110973e+02       3.916994677040e-03       7.525299290586e+02       5.287203783123e-01       1.338667338826e+04       5.278833400350e+01       3.394746733095e+06       3.179564159967e+02       1.137936212536e-02       4.061412891294e-02       2.179379473708e-01       3.530299370118e-08       7.866720028921e-03       2.795452384427e-01       1.747044701705e-03       1.379937533886e-03      -6.451922541075e-02       1.000000000000e+00       7.898696195573e-01       1.593270806800e-02       3.819342651874e-04      -3.742347719299e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       4.139812601657e-03       1.000000000000e+00      -1.382466180587e-01       0.000000000000e+00       0.000000000000e+00      -2.603071947381e+01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       4.169858652007e-03       0.000000000000e+00       0.000000000000e+00       2.795452384427e-01       7.795262948986e-03      -6.457272770554e-02       5.297891168053e-03       9.484671359896e-01 
       2.498802586965e+02       3.983855162824e-03       7.577005166562e+02       5.200348891508e-01       1.338150280066e+04       5.333820552557e+01       3.357154884378e+06       3.195102033654e+02       1.090046506129e-02       3.932533896818e-02       2.110222201923e-01       3.530299370118e-08       7.535651460733e-03       2.704362859341e-01       1.652574948561e-03       1.073718193212e-03      -8.014557557209e-02       1.000000000000e+00       6.497243554047e-01       1.785394362552e-02       3.604793689089e-04      -4.585121220525e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.221154579635e-03       1.000000000000e+00      -1.945307213321e-01       0.000000000000e+00       0.000000000000e+00      -3.268701729081e+01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       4.145682022593e-03       0.000000000000e+00       0.000000000000e+00       2.704362859341e-01       7.219055064225e-03      -8.019652908997e-02       5.352195997619e-03       9.490296635111e-01 
       2.471979934236e+02       4.051831635165e-03       7.629012044239e+02       5.115029311353e-01       1.337630211289e+04       5.389367548215e+01       3.319971343848e+06       3.210669151791e+02       1.044172223745e-02       3.807744561695e-02       2.043259466840e-01       3.530299370118e-08       7.218515814582e-03       2.616352485600e-01       1.571582904095e-03       7.201092529142e-04      -9.615672614877e-02       1.000000000000e+00       4.582063415413e-01       1.966229401726e-02       3.340723256925e-04      -5.594812902265e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       2.160327758742e-03       1.000000000000e+00      -2.598293923689e-01       0.000000000000e+00       0.000000000000e+00      -3.964380638509e+01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       4.121733009036e-03       0.000000000000e+00       0.000000000000e+00       2.616352485600e-01       6.606819967264e-03      -9.620525333952e-02       5.407089561291e-03       9.495708985425e-01 
       2.445444053653e+02       4.120941114517e-03       7.681320459905e+02       5.031236600434e-01       1.337107127133e+04       5.445479912864e+01       3.283191744414e+06       3.226265029813e+02       1.000228546865e-02       3.686915110598e-02       1.978421630208e-01       3.530299370118e-08       6.914726727594e-03       2.531334172954e-01       1.505055669392e-03       3.262387558880e-04      -1.119183034640e-01       1.000000000000e+00       2.167619195241e-01       2.132813948083e-02       3.018628518237e-04      -6.737318620682e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.787162676640e-04       1.000000000000e+00      -3.316229944662e-01       0.000000000000e+00       0.000000000000e+00      -4.664584007868e+01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       4.098025848277e-03       0.000000000000e+00       0.000000000000e+00       2.531334172954e-01       5.965207518309e-03      -1.119645210328e-01       5.462577185423e-03       9.500868792005e-01 
       2.419191879214e+02       4.191200579165e-03       7.733930734653e+02       4.948959386822e-01       1.336581024385e+04       5.502163233058e+01       3.246811770347e+06       3.241889120492e+02       9.581342265315e-03       3.569919886303e-02       1.915641263578e-01       3.530299370118e-08       6.623722513806e-03       2.449219901241e-01       1.453564821152e-03      -9.062875919339e-05      -1.267027449063e-01       1.000000000000e+00      -6.234930694150e-02       2.281743480472e-02       2.632307057116e-04      -7.953726533380e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.718862775802e-04       1.000000000000e+00      -4.060562268007e-01       0.000000000000e+00       0.000000000000e+00      -5.338762620898e+01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       4.074572642178e-03       0.000000000000e+00       0.000000000000e+00       2.449219901241e-01       5.311024197520e-03      -1.267467640487e-01       5.518663992797e-03       9.505740351192e-01 
       2.393220377699e+02       4.262627008413e-03       7.786843013020e+02       4.868179746053e-01       1.336051901602e+04       5.559423155694e+01       3.210827155592e+06       3.257540826405e+02       9.178114331255e-03       3.456637219010e-02       1.854853078177e-01       3.530299370118e-08       6.344965125637e-03       2.369917403988e-01       1.416945631091e-03      -5.026635763438e-04      -1.397222206779e-01       1.000000000000e+00      -3.547514917397e-01       2.409320571317e-02       2.179250364608e-04      -9.160075095591e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.507990729031e-03       1.000000000000e+00      -4.780457769601e-01       0.000000000000e+00       0.000000000000e+00      -5.952455426455e+01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       4.051380215671e-03       0.000000000000e+00       0.000000000000e+00       2.369917403988e-01       4.671660939627e-03      -1.397641472759e-01       5.575354935889e-03       9.510299459594e-01 
       2.367526548317e+02       4.335237490993e-03       7.840057347571e+02       4.788869597205e-01       1.335519758256e+04       5.617265385328e+01       3.175233681056e+06       3.273219525715e+02       8.791856124641e-03       3.346949299811e-02       1.795993857011e-01       3.530299370118e-08       6.077939159082e-03       2.293327201903e-01       1.394010904392e-03      -8.735689966335e-04      -1.501857072841e-01       1.000000000000e+00      -6.266586537314e-01       2.511782511972e-02       1.661963120121e-04      -1.025206239664e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.620706989900e-03       1.000000000000e+00      -5.416663003786e-01       0.000000000000e+00       0.000000000000e+00      -6.469504797451e+01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       4.028446791136e-03       0.000000000000e+00       0.000000000000e+00       2.293327201903e-01       4.082994128280e-03      -1.502256420702e-01       5.632654881531e-03       9.514541748600e-01 
       2.342107422360e+02       4.409049403225e-03       7.893573829710e+02       4.710988091571e-01       1.334984593435e+04       5.675695679302e+01       3.140027170954e+06       3.288924611008e+02       8.421853479549e-03       3.240742058177e-02       1.739002389122e-01       3.530299370118e-08       5.822150900757e-03       2.219340879892e-01       1.382388811890e-03      -1.163726826244e-03      -1.573770740839e-01       1.000000000000e+00      -8.418230936438e-01       2.585597467594e-02       1.088905317847e-04      -1.111576883855e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.491180478732e-03       1.000000000000e+00      -5.908380565913e-01       0.000000000000e+00       0.000000000000e+00      -6.855336888241e+01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       4.005759300605e-03       0.000000000000e+00       0.000000000000e+00       2.219340879892e-01       3.584239330864e-03      -1.574151127859e-01       5.690568749587e-03       9.518489826216e-01 
       2.316960062860e+02       4.484080644036e-03       7.947392754361e+02       4.634481081205e-01       1.334446404188e+04       5.734719841079e+01       3.105203488573e+06       3.304655537275e+02       8.067422285518e-03       3.137905043327e-02       1.683819405934e-01       3.530299370118e-08       5.577127415060e-03       2.147841489205e-01       1.378572890234e-03      -1.337896582867e-03      -1.607439210771e-01       1.000000000000e+00      -9.704939015881e-01       2.627801703794e-02       4.747253877688e-05      -1.164384739468e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.013689748601e-03       1.000000000000e+00      -6.202453105604e-01       0.000000000000e+00       0.000000000000e+00      -7.080960214747e+01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       3.983292326478e-03       0.000000000000e+00       0.000000000000e+00       2.147841489205e-01       3.210251347665e-03      -1.607801545639e-01       5.749101694537e-03       9.522196774954e-01 
       2.292081564247e+02       4.560349893146e-03       8.001514792257e+02       4.559283459129e-01       1.333905183809e+04       5.794343712776e+01       3.070758532100e+06       3.320411871152e+02       7.727907222670e-03       3.038331309366e-02       1.630387519612e-01       3.530299370118e-08       5.342415669744e-03       2.078706566069e-01       1.378233356609e-03      -1.373684333463e-03      -1.599803987758e-01       1.000000000000e+00      -9.966993810411e-01       2.636332858825e-02      -1.604718996487e-05      -1.175446545409e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.121053000389e-03       1.000000000000e+00      -6.263058204189e-01       0.000000000000e+00       0.000000000000e+00      -7.127011503753e+01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       3.961009488055e-03       0.000000000000e+00       0.000000000000e+00       2.078706566069e-01       2.983054661015e-03      -1.600149132245e-01       5.808259302834e-03       9.525743852107e-01 
       2.267469052018e+02       4.637876842200e-03       8.055941133788e+02       4.485324412801e-01       1.333360920394e+04       5.854573168457e+01       3.036688231368e+06       3.336193330902e+02       7.402680550068e-03       2.941917304064e-02       1.578651163384e-01       3.530299370118e-08       5.117581698287e-03       2.011813508807e-01       1.376763950319e-03      -1.268070478196e-03      -1.550844317886e-01       1.000000000000e+00      -9.210514830101e-01       2.610303496131e-02      -7.928844019772e-05      -1.140839918563e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.804211434588e-03       1.000000000000e+00      -6.079372224192e-01       0.000000000000e+00       0.000000000000e+00      -6.986971706398e+01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       3.938867497520e-03       0.000000000000e+00       0.000000000000e+00       2.011813508807e-01       2.905314968262e-03      -1.551173088913e-01       5.868047766703e-03       9.529231581599e-01 
       2.243119682403e+02       4.716682344856e-03       8.110673568451e+02       4.412534635558e-01       1.332813596047e+04       5.915414109853e+01       3.002988546228e+06       3.351999806986e+02       7.091140945068e-03       2.848562761168e-02       1.528556533753e-01       3.530299370118e-08       4.902209797519e-03       1.947046191000e-01       1.369952067364e-03      -1.039426452200e-03      -1.463730681621e-01       1.000000000000e+00      -7.587319855653e-01       2.550161243445e-02      -1.397587240523e-04      -1.061916834930e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.118279356601e-03       1.000000000000e+00      -5.668767476781e-01       0.000000000000e+00       0.000000000000e+00      -6.668716526870e+01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       3.916822235428e-03       0.000000000000e+00       0.000000000000e+00       1.947046191000e-01       2.958321825668e-03      -1.464043853773e-01       5.928473993081e-03       9.532765531099e-01 
       2.219030642033e+02       4.796788446002e-03       8.165714476378e+02       4.340853726884e-01       1.332263186968e+04       5.976872465750e+01       2.969655467004e+06       3.367831356881e+02       6.792712391507e-03       2.758170596129e-02       1.480051534547e-01       3.530299370118e-08       4.695901759016e-03       1.884301107821e-01       1.354601912565e-03      -7.238946476671e-04      -1.344491264843e-01       1.000000000000e+00      -5.343965935323e-01       2.457699098529e-02      -1.951454840081e-04      -9.452621609214e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.171683943001e-03       1.000000000000e+00      -5.074249882280e-01       0.000000000000e+00       0.000000000000e+00      -6.193902929756e+01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       3.894835400671e-03       0.000000000000e+00       0.000000000000e+00       1.884301107821e-01       3.105608099514e-03      -1.344789573250e-01       5.989545618225e-03       9.536440093120e-01 
