# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 2173       1.811674367396e-11       8.449836102960e-13      -9.519166265247e-14       0.000000000000e+00       1.989759050681e-16       3.524486447454e-17       7.962015879352e-18 
 2174       1.802409506600e-11       8.484368075347e-13      -1.043528982457e-13       0.000000000000e+00       1.985369565107e-16       3.483920103361e-17       7.974768311864e-18 
 2175       1.793254173726e-11       8.518275080354e-13      -1.137778181116e-13       0.000000000000e+00       1.980990792489e-16       3.443676996768e-17       7.985500647568e-18 
 2176       1.784210217730e-11       8.551535595899e-13      -1.234611282872e-13       0.000000000000e+00       1.976622698931e-16       3.403769744480e-17       7.994211046320e-18 
 2177       1.775279493434e-11       8.584128025806e-13      -1.333975134258e-13       0.000000000000e+00       1.972265250278e-16       3.364211006826e-17       8.000897676655e-18 
 2178       1.766463861534e-11       8.616030699721e-13      -1.435816367717e-13       0.000000000000e+00       1.967918412120e-16       3.325013487717e-17       8.005558715798e-18 
 2179       1.757765188609e-11       8.647221873031e-13      -1.540081401345e-13       0.000000000000e+00       1.963582149786e-16       3.286189934690e-17       8.008192349683e-18 
 2180       1.749185347124e-11       8.677679726777e-13      -1.646716438643e-13       0.000000000000e+00       1.959256428346e-16       3.247753138955e-17       8.008796772972e-18 
 2181       1.740726215439e-11       8.707382367572e-13      -1.755667468264e-13       0.000000000000e+00       1.954941212614e-16       3.209715935451e-17       8.007370189062e-18 
 2182       1.732389352131e-11       8.736310506272e-13      -1.866878385510e-13       0.000000000000e+00       1.950636469263e-16       3.172088067494e-17       8.003922216986e-18 
 2183       1.724175016570e-11       8.764455513781e-13      -1.980285343572e-13       0.000000000000e+00       1.946342173211e-16       3.134866757663e-17       7.998508195688e-18 
 2184       1.716083141788e-11       8.791811419124e-13      -2.095822363892e-13       0.000000000000e+00       1.942058301281e-16       3.098046073756e-17       7.991195109926e-18 
 2185       1.708113659559e-11       8.818372235588e-13      -2.213423210668e-13       0.000000000000e+00       1.937784830082e-16       3.061620058406e-17       7.982050204595e-18 
 2186       1.700266500397e-11       8.844131960708e-13      -2.333021390549e-13       0.000000000000e+00       1.933521736008e-16       3.025582729053e-17       7.971140985028e-18 
 2187       1.692541593558e-11       8.869084576250e-13      -2.454550152344e-13       0.000000000000e+00       1.929268995240e-16       2.989928077911e-17       7.958535217302e-18 
 2188       1.684938867036e-11       8.893224048194e-13      -2.577942486715e-13       0.000000000000e+00       1.925026583743e-16       2.954650071943e-17       7.944300928540e-18 
 2189       1.677458247559e-11       8.916544326724e-13      -2.703131125879e-13       0.000000000000e+00       1.920794477268e-16       2.919742652824e-17       7.928506407216e-18 
 2190       1.670099660591e-11       8.939039346203e-13      -2.830048543307e-13       0.000000000000e+00       1.916572651349e-16       2.885199736916e-17       7.911220203455e-18 
 2191       1.662863030327e-11       8.960703025167e-13      -2.958626953427e-13       0.000000000000e+00       1.912361081306e-16       2.851015215238e-17       7.892511129339e-18 
 2192       1.655748279693e-11       8.981529266303e-13      -3.088798311320e-13       0.000000000000e+00       1.908159742242e-16       2.817182953430e-17       7.872448259209e-18 
 2193       1.648755330344e-11       9.001511956436e-13      -3.220494312423e-13       0.000000000000e+00       1.903968609045e-16       2.783696791731e-17       7.851100929970e-18 
 2194       1.641884102661e-11       9.020644966513e-13      -3.353646392226e-13       0.000000000000e+00       1.899787656384e-16       2.750550544942e-17       7.828538741390e-18 
 2195       1.635134515751e-11       9.038922151588e-13      -3.488185725976e-13       0.000000000000e+00       1.895616858714e-16       2.717738002400e-17       7.804831556410e-18 
 2196       1.628506487443e-11       9.056337350802e-13      -3.624043228371e-13       0.000000000000e+00       1.891456190270e-16       2.685252927945e-17       7.780049501441e-18 
 2197       1.621999934288e-11       9.072884387376e-13      -3.761149553267e-13       0.000000000000e+00       1.887305625072e-16       2.653089059893e-17       7.754262966668e-18 
 2198       1.615614771557e-11       9.088557068587e-13      -3.899435093372e-13       0.000000000000e+00       1.883165136921e-16       2.621240111001e-17       7.727542606359e-18 
 2199       1.609350913236e-11       9.103349185757e-13      -4.038829979949e-13       0.000000000000e+00       1.879034699399e-16       2.589699768443e-17       7.699959339161e-18 
 2200       1.603208272030e-11       9.117254514234e-13      -4.179264082515e-13       0.000000000000e+00       1.874914285872e-16       2.558461693776e-17       7.671584348407e-18 
 2201       1.597186759356e-11       9.130266813382e-13      -4.320667008541e-13       0.000000000000e+00       1.870803869484e-16       2.527519522909e-17       7.642489082421e-18 
 2202       1.591286285344e-11       9.142379826559e-13      -4.462968103153e-13       0.000000000000e+00       1.866703423164e-16       2.496866866075e-17       7.612745254815e-18 
 2203       1.585506758833e-11       9.153587281106e-13      -4.606096448830e-13       0.000000000000e+00       1.862612919618e-16       2.466497307801e-17       7.582424844798e-18 
 2204       1.579848087371e-11       9.163882888327e-13      -4.749980865105e-13       0.000000000000e+00       1.858532331334e-16       2.436404406876e-17       7.551600097480e-18 
 2205       1.574310177213e-11       9.173260343478e-13      -4.894549908265e-13       0.000000000000e+00       1.854461630580e-16       2.406581696323e-17       7.520343524167e-18 
 2206       1.568892933319e-11       9.181713325749e-13      -5.039731871051e-13       0.000000000000e+00       1.850400789403e-16       2.377022683365e-17       7.488727902676e-18 
 2207       1.563596259351e-11       9.189235498248e-13      -5.185454782357e-13       0.000000000000e+00       1.846349779632e-16       2.347720849401e-17       7.456826277627e-18 
 2208       1.558420057672e-11       9.195820507987e-13      -5.331646406930e-13       0.000000000000e+00       1.842308572871e-16       2.318669649969e-17       7.424711960755e-18 
 2209       1.553364229344e-11       9.201461985864e-13      -5.478234245073e-13       0.000000000000e+00       1.838277140507e-16       2.289862514722e-17       7.392458531209e-18 
 2210       1.548428674127e-11       9.206153546650e-13      -5.625145532340e-13       0.000000000000e+00       1.834255453702e-16       2.261292847393e-17       7.360139835854e-18 
 2211       1.543613290477e-11       9.209888788972e-13      -5.772307239240e-13       0.000000000000e+00       1.830243483399e-16       2.232954025767e-17       7.327829989578e-18 
 2212       1.538917975543e-11       9.212661295297e-13      -5.919646070933e-13       0.000000000000e+00       1.826241200317e-16       2.204839401650e-17       7.295603375593e-18 
 2213       1.534342625164e-11       9.214464631916e-13      -6.067088466936e-13       0.000000000000e+00       1.822248574954e-16       2.176942300842e-17       7.263534645740e-18 
 2214       1.529887133873e-11       9.215292348932e-13      -6.214560600815e-13       0.000000000000e+00       1.818265577585e-16       2.149256023102e-17       7.231698720788e-18 
 2215       1.525551394887e-11       9.215137980239e-13      -6.361988379892e-13       0.000000000000e+00       1.814292178260e-16       2.121773842121e-17       7.200170790742e-18 
 2216       1.521335300112e-11       9.213995043509e-13      -6.509297444940e-13       0.000000000000e+00       1.810328346810e-16       2.094489005489e-17       7.169026315145e-18 
 2217       1.517238740137e-11       9.211857040179e-13      -6.656413169887e-13       0.000000000000e+00       1.806374052837e-16       2.067394734670e-17       7.138341023380e-18 
 2218       1.513261604235e-11       9.208717455429e-13      -6.803260661513e-13       0.000000000000e+00       1.802429265725e-16       2.040484224966e-17       7.108190914974e-18 
 2219       1.509403780359e-11       9.204569758174e-13      -6.949764759149e-13       0.000000000000e+00       1.798493954628e-16       2.013750645490e-17       7.078652259901e-18 
 2220       1.505665155140e-11       9.199407401041e-13      -7.095850034382e-13       0.000000000000e+00       1.794568088480e-16       1.987187139136e-17       7.049801598886e-18 
 2221       1.502045396020e-11       9.193226286770e-13      -7.241445725014e-13       0.000000000000e+00       1.790651637826e-16       1.960789208033e-17       7.021699613621e-18 
 2222       1.498543296076e-11       9.186032185203e-13      -7.386500573111e-13       0.000000000000e+00       1.786744580348e-16       1.934561887159e-17       6.994342620609e-18 
 2223       1.495157424874e-11       9.177833365148e-13      -7.530968084162e-13       0.000000000000e+00       1.782846895379e-16       1.908512617954e-17       6.967710758199e-18 
 2224       1.491886345932e-11       9.168638132457e-13      -7.674801601515e-13       0.000000000000e+00       1.778958562065e-16       1.882648867151e-17       6.941784087554e-18 
 2225       1.488728616720e-11       9.158454830063e-13      -7.817954306199e-13       0.000000000000e+00       1.775079559366e-16       1.856978126809e-17       6.916542592559e-18 
 2226       1.485682788649e-11       9.147291838032e-13      -7.960379216739e-13       0.000000000000e+00       1.771209866055e-16       1.831507914336e-17       6.891966179734e-18 
 2227       1.482747407061e-11       9.135157573603e-13      -8.102029188981e-13       0.000000000000e+00       1.767349460719e-16       1.806245772520e-17       6.868034678147e-18 
 2228       1.479921011229e-11       9.122060491232e-13      -8.242856915910e-13       0.000000000000e+00       1.763498321758e-16       1.781199269557e-17       6.844727839321e-18 
 2229       1.477202134344e-11       9.108009082638e-13      -8.382814927467e-13       0.000000000000e+00       1.759656427383e-16       1.756375999076e-17       6.822025337147e-18 
 2230       1.474589303510e-11       9.093011876847e-13      -8.521855590376e-13       0.000000000000e+00       1.755823755620e-16       1.731783580170e-17       6.799906767796e-18 
 2231       1.472081039736e-11       9.077077440235e-13      -8.659931107956e-13       0.000000000000e+00       1.752000284306e-16       1.707429657421e-17       6.778351649628e-18 
 2232       1.469675857931e-11       9.060214376576e-13      -8.796993519945e-13       0.000000000000e+00       1.748185991090e-16       1.683321900930e-17       6.757339423106e-18 
 2233       1.467372266895e-11       9.042431327082e-13      -8.932994702320e-13       0.000000000000e+00       1.744380853432e-16       1.659468006345e-17       6.736849450702e-18 
 2234       1.465168769311e-11       9.023736970448e-13      -9.067886367116e-13       0.000000000000e+00       1.740584848606e-16       1.635875694885e-17       6.716861016814e-18 
 2235       1.463063861740e-11       9.004140022899e-13      -9.201620062248e-13       0.000000000000e+00       1.736797953694e-16       1.612552713375e-17       6.697353327673e-18 
 2236       1.461056034612e-11       8.983649238234e-13      -9.334147171325e-13       0.000000000000e+00       1.733020145591e-16       1.589506834266e-17       6.678305511256e-18 
 2237       1.459143772223e-11       8.962273407866e-13      -9.465418913477e-13       0.000000000000e+00       1.729251401002e-16       1.566745855667e-17       6.659696617195e-18 
 2238       1.457325552721e-11       8.940021360873e-13      -9.595386343172e-13       0.000000000000e+00       1.725491696442e-16       1.544277601375e-17       6.641505616689e-18 
 2239       1.455599848103e-11       8.916901964037e-13      -9.724000350034e-13       0.000000000000e+00       1.721741008238e-16       1.522109920896e-17       6.623711402419e-18 
 2240       1.453965124210e-11       8.892924121889e-13      -9.851211658665e-13       0.000000000000e+00       1.717999312523e-16       1.500250689479e-17       6.606292788450e-18 
 2241       1.452419840715e-11       8.868096776757e-13      -9.976970828467e-13       0.000000000000e+00       1.714266585244e-16       1.478707808142e-17       6.589228510152e-18 
 2242       1.450962451119e-11       8.842428908806e-13      -1.010122825346e-12       0.000000000000e+00       1.710542802156e-16       1.457489203700e-17       6.572497224104e-18 
 2243       1.449591402741e-11       8.815929536087e-13      -1.022393416209e-12       0.000000000000e+00       1.706827938820e-16       1.436602828790e-17       6.556077508009e-18 
 2244       1.448305136717e-11       8.788607714574e-13      -1.034503861707e-12       0.000000000000e+00       1.703121970611e-16       1.416056661903e-17       6.539947860601e-18 
 2245       1.447102087984e-11       8.760472538217e-13      -1.046449151521e-12       0.000000000000e+00       1.699424872709e-16       1.395858707411e-17       6.524086701562e-18 
 2246       1.445980685281e-11       8.731533138981e-13      -1.058224258717e-12       0.000000000000e+00       1.695736620104e-16       1.376016995592e-17       6.508472371427e-18 
 2247       1.444939351138e-11       8.701798686891e-13      -1.069824139737e-12       0.000000000000e+00       1.692057187592e-16       1.356539582660e-17       6.493083131499e-18 
 2248       1.443976501867e-11       8.671278390078e-13      -1.081243734374e-12       0.000000000000e+00       1.688386549780e-16       1.337434550794e-17       6.477897163758e-18 
 2249       1.443090547559e-11       8.639981494820e-13      -1.092477965759e-12       0.000000000000e+00       1.684724681079e-16       1.318710008162e-17       6.462892570773e-18 
 2250       1.442279892075e-11       8.607917285592e-13      -1.103521740338e-12       0.000000000000e+00       1.681071555711e-16       1.300374088954e-17       6.448047375613e-18 
 2251       1.441542933039e-11       8.575095085104e-13      -1.114369947859e-12       0.000000000000e+00       1.677427147702e-16       1.282434953405e-17       6.433339521758e-18 
 2252       1.440878061830e-11       8.541524254350e-13      -1.125017461351e-12       0.000000000000e+00       1.673791430886e-16       1.264900787826e-17       6.418746873009e-18 
 2253       1.440283663576e-11       8.507214192650e-13      -1.135459137106e-12       0.000000000000e+00       1.670164378904e-16       1.247779804629e-17       6.404247213400e-18 
 2254       1.439758117145e-11       8.472174337696e-13      -1.145689814662e-12       0.000000000000e+00       1.666545965201e-16       1.231080242359e-17       6.389818247109e-18 
 2255       1.439299795143e-11       8.436414165594e-13      -1.155704316784e-12       0.000000000000e+00       1.662936163032e-16       1.214810365718e-17       6.375437598370e-18 
 2256       1.438907063900e-11       8.399943190911e-13      -1.165497449449e-12       0.000000000000e+00       1.659334945454e-16       1.198978465594e-17       6.361082811383e-18 
 2257       1.438578283466e-11       8.362770966716e-13      -1.175064001822e-12       0.000000000000e+00       1.655742285331e-16       1.183592859090e-17       6.346731350222e-18 
 2258       1.438311807606e-11       8.324907084628e-13      -1.184398746245e-12       0.000000000000e+00       1.652158155332e-16       1.168661889550e-17       6.332360598753e-18 
 2259       1.438105983789e-11       8.286361174858e-13      -1.193496438213e-12       0.000000000000e+00       1.648582527931e-16       1.154193926589e-17       6.317947860539e-18 
 2260       1.437959138067e-11       8.247143883717e-13      -1.202352593720e-12       0.000000000000e+00       1.645015377007e-16       1.140194624360e-17       6.303466075923e-18 
 2261       1.437869529613e-11       8.207269812956e-13      -1.210965826816e-12       0.000000000000e+00       1.641456682649e-16       1.126658676907e-17       6.288870943130e-18 
 2262       1.437835395872e-11       8.166754599555e-13      -1.219335527158e-12       0.000000000000e+00       1.637906426385e-16       1.113578009460e-17       6.274113713558e-18 
 2263       1.437854967646e-11       8.125613940057e-13      -1.227461084020e-12       0.000000000000e+00       1.634364589578e-16       1.100944515308e-17       6.259145466844e-18 
 2264       1.437926469085e-11       8.083863590633e-13      -1.235341886297e-12       0.000000000000e+00       1.630831153428e-16       1.088750055764e-17       6.243917110676e-18 
 2265       1.438048117678e-11       8.041519367153e-13      -1.242977322502e-12       0.000000000000e+00       1.627306098976e-16       1.076986460125e-17       6.228379380605e-18 
 2266       1.438218124250e-11       7.998597145249e-13      -1.250366780770e-12       0.000000000000e+00       1.623789407097e-16       1.065645525637e-17       6.212482839848e-18 
 2267       1.438434692950e-11       7.955112860388e-13      -1.257509648855e-12       0.000000000000e+00       1.620281058504e-16       1.054719017461e-17       6.196177879108e-18 
 2268       1.438696021245e-11       7.911082507933e-13      -1.264405314134e-12       0.000000000000e+00       1.616781033747e-16       1.044198668631e-17       6.179414716377e-18 
 2269       1.439000299914e-11       7.866522143213e-13      -1.271053163601e-12       0.000000000000e+00       1.613289313214e-16       1.034076180024e-17       6.162143396753e-18 
 2270       1.439345713038e-11       7.821447881594e-13      -1.277452583875e-12       0.000000000000e+00       1.609805877126e-16       1.024343220316e-17       6.144313792242e-18 
 2271       1.439730437993e-11       7.775875898539e-13      -1.283602961194e-12       0.000000000000e+00       1.606330705544e-16       1.014991425954e-17       6.125875601578e-18 
 2272       1.440152645446e-11       7.729822429680e-13      -1.289503681418e-12       0.000000000000e+00       1.602863778361e-16       1.006012401111e-17       6.106778350025e-18 
 2273       1.440610499343e-11       7.683303770887e-13      -1.295154130030e-12       0.000000000000e+00       1.599405075310e-16       9.973977176559e-18       6.086971389195e-18 
 2274       1.441102156902e-11       7.636336278330e-13      -1.300553692134e-12       0.000000000000e+00       1.595954575955e-16       9.891389151128e-18       6.066403896853e-18 
 2275       1.441625768608e-11       7.588936368550e-13      -1.305701752455e-12       0.000000000000e+00       1.592512259700e-16       9.812275006267e-18       6.045024876727e-18 
 2276       1.442179478206e-11       7.541120518524e-13      -1.310597695344e-12       0.000000000000e+00       1.589078105779e-16       9.736549489265e-18       6.022783158324e-18 
 2277       1.442761422689e-11       7.492905265737e-13      -1.315240904773e-12       0.000000000000e+00       1.585652093265e-16       9.664127022877e-18       5.999627396737e-18 
 2278       1.443369732295e-11       7.444307208241e-13      -1.319630764336e-12       0.000000000000e+00       1.582234201064e-16       9.594921704969e-18       5.975506072452e-18 
 2279       1.444002530496e-11       7.395343004732e-13      -1.323766657252e-12       0.000000000000e+00       1.578824407916e-16       9.528847308143e-18       5.950367491167e-18 
 2280       1.444657933993e-11       7.346029374610e-13      -1.327647966362e-12       0.000000000000e+00       1.575422692396e-16       9.465817279378e-18       5.924159783593e-18 
 2281       1.445334052710e-11       7.296383098048e-13      -1.331274074134e-12       0.000000000000e+00       1.572029032911e-16       9.405744739661e-18       5.896830905273e-18 
 2282       1.446028989781e-11       7.246421016063e-13      -1.334644362656e-12       0.000000000000e+00       1.568643407705e-16       9.348542483623e-18       5.868328636384e-18 
 2283       1.446740841548e-11       7.196160030578e-13      -1.337758213644e-12       0.000000000000e+00       1.565265794852e-16       9.294122979173e-18       5.838600581557e-18 
 2284       1.447467697550e-11       7.145617104492e-13      -1.340615008434e-12       0.000000000000e+00       1.561896172262e-16       9.242398367132e-18       5.807594169678e-18 
 2285       1.448207640518e-11       7.094809261748e-13      -1.343214127993e-12       0.000000000000e+00       1.558534517677e-16       9.193280460869e-18       5.775256653704e-18 
 2286       1.448958746364e-11       7.043753587398e-13      -1.345554952907e-12       0.000000000000e+00       1.555180808671e-16       9.146680745933e-18       5.741535110474e-18 
 2287       1.449719084180e-11       6.992467227673e-13      -1.347636863390e-12       0.000000000000e+00       1.551835022652e-16       9.102510379690e-18       5.706376440516e-18 
 2288       1.450486716221e-11       6.940967390048e-13      -1.349459239283e-12       0.000000000000e+00       1.548497136860e-16       9.060680190954e-18       5.669727367859e-18 
 2289       1.451259697908e-11       6.889271343310e-13      -1.351021460051e-12       0.000000000000e+00       1.545167128366e-16       9.021100679627e-18       5.631534439845e-18 
 2290       1.452036077812e-11       6.837396417627e-13      -1.352322904785e-12       0.000000000000e+00       1.541844974074e-16       8.983682016327e-18       5.591744026938e-18 
 2291       1.452813897650e-11       6.785360004611e-13      -1.353362952202e-12       0.000000000000e+00       1.538530650720e-16       8.948334042028e-18       5.550302322532e-18 
 2292       1.453591192279e-11       6.733179557391e-13      -1.354140980647e-12       0.000000000000e+00       1.535224134870e-16       8.914966267691e-18       5.507155342767e-18 
 2293       1.454365989687e-11       6.680872590675e-13      -1.354656368090e-12       0.000000000000e+00       1.531925402924e-16       8.883487873899e-18       5.462248926336e-18 
 2294       1.455136310982e-11       6.628456680822e-13      -1.354908492130e-12       0.000000000000e+00       1.528634431110e-16       8.853807710493e-18       5.415528734295e-18 
 2295       1.455900170393e-11       6.575949465905e-13      -1.354896729992e-12       0.000000000000e+00       1.525351195488e-16       8.825834296204e-18       5.366940249874e-18 
 2296       1.456655575252e-11       6.523368645781e-13      -1.354620458529e-12       0.000000000000e+00       1.522075671950e-16       8.799475818291e-18       5.316428778290e-18 
 2297       1.457400525996e-11       6.470731982158e-13      -1.354079054220e-12       0.000000000000e+00       1.518807836216e-16       8.774640132170e-18       5.263939446552e-18 
 2298       1.458133016154e-11       6.418057298661e-13      -1.353271893175e-12       0.000000000000e+00       1.515547663837e-16       8.751234761056e-18       5.209417203279e-18 
 2299       1.458851188032e-11       6.365361713200e-13      -1.352198951798e-12       0.000000000000e+00       1.512295131590e-16       8.729194252547e-18       5.152829184701e-18 
 2300       1.459553800865e-11       6.312659329591e-13      -1.350862612976e-12       0.000000000000e+00       1.509050221663e-16       8.708562439529e-18       5.094231968733e-18 
 2301       1.460239765631e-11       6.259963531368e-13      -1.349265871396e-12       0.000000000000e+00       1.505812917499e-16       8.689410702401e-18       5.033704748812e-18 
 2302       1.460907989628e-11       6.207287748199e-13      -1.347411733931e-12       0.000000000000e+00       1.502583202396e-16       8.671810659938e-18       4.971327006911e-18 
 2303       1.461557376469e-11       6.154645455936e-13      -1.345303219661e-12       0.000000000000e+00       1.499361059512e-16       8.655834169551e-18       4.907178513856e-18 
 2304       1.462186826077e-11       6.102050176667e-13      -1.342943359880e-12       0.000000000000e+00       1.496146471861e-16       8.641553327539e-18       4.841339329642e-18 
 2305       1.462795234684e-11       6.049515478760e-13      -1.340335198114e-12       0.000000000000e+00       1.492939422319e-16       8.629040469342e-18       4.773889803752e-18 
 2306       1.463381494823e-11       5.997054976919e-13      -1.337481790135e-12       0.000000000000e+00       1.489739893614e-16       8.618368169801e-18       4.704910575477e-18 
 2307       1.463944495327e-11       5.944682332231e-13      -1.334386203971e-12       0.000000000000e+00       1.486547868336e-16       8.609609243413e-18       4.634482574229e-18 
 2308       1.464483121325e-11       5.892411252216e-13      -1.331051519923e-12       0.000000000000e+00       1.483363328931e-16       8.602836744582e-18       4.562687019866e-18 
 2309       1.464996254236e-11       5.840255490879e-13      -1.327480830582e-12       0.000000000000e+00       1.480186257701e-16       8.598123967877e-18       4.489605423005e-18 
 2310       1.465482771768e-11       5.788228848755e-13      -1.323677240833e-12       0.000000000000e+00       1.477016636805e-16       8.595544448289e-18       4.415319585340e-18 
 2311       1.465941547911e-11       5.736345172964e-13      -1.319643867881e-12       0.000000000000e+00       1.473854448261e-16       8.595171961484e-18       4.339911599965e-18 
 2312       1.466371452934e-11       5.684618357260e-13      -1.315383841256e-12       0.000000000000e+00       1.470699673940e-16       8.597080524057e-18       4.263463851684e-18 
 2313       1.466771353383e-11       5.633062342076e-13      -1.310900302830e-12       0.000000000000e+00       1.467552295572e-16       8.601344393791e-18       4.186059017337e-18 
 2314       1.467140112075e-11       5.581691114582e-13      -1.306196406830e-12       0.000000000000e+00       1.464412294743e-16       8.608038069909e-18       4.107780066113e-18 
 2315       1.467476588092e-11       5.530518708726e-13      -1.301275319856e-12       0.000000000000e+00       1.461279652892e-16       8.617236293333e-18       4.028710259872e-18 
 2316       1.467779636784e-11       5.479559205293e-13      -1.296140220888e-12       0.000000000000e+00       1.458154351318e-16       8.629014046935e-18       3.948933153457e-18 
 2317       1.468048109757e-11       5.428826731947e-13      -1.290794301304e-12       0.000000000000e+00       1.455036371173e-16       8.643446555794e-18       3.868532595018e-18 
 2318       1.468280854874e-11       5.378335463286e-13      -1.285240764896e-12       0.000000000000e+00       1.451925693464e-16       8.660609287453e-18       3.787592726327e-18 
 2319       1.468476716250e-11       5.328099620887e-13      -1.279482827877e-12       0.000000000000e+00       1.448822299055e-16       8.680577952172e-18       3.706197983099e-18 
 2320       1.468634534247e-11       5.278133473363e-13      -1.273523718901e-12       0.000000000000e+00       1.445726168663e-16       8.703428503184e-18       3.624433095305e-18 
 2321       1.468753145472e-11       5.228451336406e-13      -1.267366679077e-12       0.000000000000e+00       1.442637282861e-16       8.729237136950e-18       3.542383087494e-18 
 2322       1.468831382768e-11       5.179067572841e-13      -1.261014961977e-12       0.000000000000e+00       1.439555622077e-16       8.758080293417e-18       3.460133279111e-18 
 2323       1.468868075220e-11       5.129996592672e-13      -1.254471833656e-12       0.000000000000e+00       1.436481166592e-16       8.790034656269e-18       3.377769284812e-18 
 2324       1.468862048139e-11       5.081252853138e-13      -1.247740572662e-12       0.000000000000e+00       1.433413896543e-16       8.825177153184e-18       3.295377014785e-18 
 2325       1.468812123068e-11       5.032850858756e-13      -1.240824470054e-12       0.000000000000e+00       1.430353791919e-16       8.863584956092e-18       3.213042675067e-18 
 2326       1.468717117771e-11       4.984805161376e-13      -1.233726829410e-12       0.000000000000e+00       1.427300832564e-16       8.905335481424e-18       3.130852767863e-18 
 2327       1.468575846234e-11       4.937130360230e-13      -1.226450966846e-12       0.000000000000e+00       1.424254998175e-16       8.950506390376e-18       3.048894091862e-18 
 2328       1.468387118659e-11       4.889841101977e-13      -1.219000211029e-12       0.000000000000e+00       1.421216268304e-16       8.999175589156e-18       2.967253742557e-18 
 2329       1.468149741458e-11       4.842952080761e-13      -1.211377903188e-12       0.000000000000e+00       1.418184622355e-16       9.051421229243e-18       2.886019112562e-18 
 2330       1.467862517254e-11       4.796478038253e-13      -1.203587397130e-12       0.000000000000e+00       1.415160039585e-16       9.107321707644e-18       2.805277891930e-18 
 2331       1.467524244871e-11       4.750433763708e-13      -1.195632059255e-12       0.000000000000e+00       1.412142499104e-16       9.166955667145e-18       2.725118068471e-18 
 2332       1.467133719336e-11       4.704834094009e-13      -1.187515268567e-12       0.000000000000e+00       1.409131979875e-16       9.230401996572e-18       2.645627928071e-18 
 2333       1.466689731871e-11       4.659693913719e-13      -1.179240416690e-12       0.000000000000e+00       1.406128460712e-16       9.297739831039e-18       2.566896055010e-18 
 2334       1.466191069890e-11       4.615028155134e-13      -1.170810907882e-12       0.000000000000e+00       1.403131920285e-16       9.369048552210e-18       2.489011332279e-18 
 2335       1.465636516996e-11       4.570851798325e-13      -1.162230159049e-12       0.000000000000e+00       1.400142337113e-16       9.444407788550e-18       2.412062941897e-18 
 2336       1.465024852975e-11       4.527179871199e-13      -1.153501599754e-12       0.000000000000e+00       1.397159689566e-16       9.523897415584e-18       2.336140365233e-18 
 2337       1.464354853795e-11       4.484027449537e-13      -1.144628672239e-12       0.000000000000e+00       1.394183955870e-16       9.607597556147e-18       2.261333383320e-18 
 2338       1.463625501062e-11       4.441407874483e-13      -1.135614965586e-12       0.000000000000e+00       1.391215115329e-16       9.695541850803e-18       2.187716416354e-18 
 2339       1.462836611835e-11       4.399327392675e-13      -1.126464619102e-12       0.000000000000e+00       1.388253152036e-16       9.787576948773e-18       2.115301434379e-18 
 2340       1.461988212748e-11       4.357790482648e-13      -1.117181921489e-12       0.000000000000e+00       1.385298051187e-16       9.883502137624e-18       2.044084752351e-18 
 2341       1.461080330907e-11       4.316801634360e-13      -1.107771176939e-12       0.000000000000e+00       1.382349797856e-16       9.983115992437e-18       1.974062664165e-18 
 2342       1.460112993887e-11       4.276365349213e-13      -1.098236705149e-12       0.000000000000e+00       1.379408376993e-16       1.008621637504e-17       1.905231442620e-18 
 2343       1.459086229739e-11       4.236486140054e-13      -1.088582841337e-12       0.000000000000e+00       1.376473773422e-16       1.019260043325e-17       1.837587339401e-18 
 2344       1.458000066986e-11       4.197168531190e-13      -1.078813936262e-12       0.000000000000e+00       1.373545971846e-16       1.030206460008e-17       1.771126585050e-18 
 2345       1.456854534625e-11       4.158417058402e-13      -1.068934356238e-12       0.000000000000e+00       1.370624956841e-16       1.041440459297e-17       1.705845388940e-18 
 2346       1.455649662126e-11       4.120236268950e-13      -1.058948483152e-12       0.000000000000e+00       1.367710712859e-16       1.052941541306e-17       1.641739939249e-18 
 2347       1.454385479437e-11       4.082630721585e-13      -1.048860714481e-12       0.000000000000e+00       1.364803224229e-16       1.064689134436e-17       1.578806402939e-18 
 2348       1.453062016979e-11       4.045604986564e-13      -1.038675463309e-12       0.000000000000e+00       1.361902475152e-16       1.076662595300e-17       1.517040925725e-18 
 2349       1.451679305651e-11       4.009163645656e-13      -1.028397158343e-12       0.000000000000e+00       1.359008449708e-16       1.088841208651e-17       1.456439632049e-18 
 2350       1.450237376828e-11       3.973311292155e-13      -1.018030243928e-12       0.000000000000e+00       1.356121131848e-16       1.101204187295e-17       1.396998625062e-18 
 2351       1.448736262363e-11       3.938052530889e-13      -1.007579180070e-12       0.000000000000e+00       1.353240505400e-16       1.113730672024e-17       1.338713986588e-18 
 2352       1.447175994589e-11       3.903391978233e-13      -9.970484424447e-13       0.000000000000e+00       1.350366554066e-16       1.126399731534e-17       1.281581777107e-18 
